Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Intake air temperature bank 1  sensor 3 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
2280.042,10.920899,24.805285,1369.25,16.155651,2.223963,29.234798,53.6,4.3137255,68,87.8,0,2350.596,2418.5151,-2.175566,2.5191002,0.03945677,20.283304,77.801865,34.462585,28.316473,44.860165,-93.34508,827.844
2280.292,15.445459,21.261671,1368.75,17.398394,1.69344,29.234798,53.6,0,68,87.8,0,891.809,1798.383,-3.916019,5.0928826,1.0580332,15.444753,59.263992,34.464287,28.315334,44.860165,-93.34508,827.844
2280.543,18.810837,18.013361,1370.25,17.398394,1.390473,29.234798,53.6,3.5294118,68,89.6,0,1946.0336,1624.1555,-5.511434,2.6574922,1.0580332,12.68159,48.608025,34.465157,28.314972,44.860165,-93.34508,827.844
2280.792,25.769695,14.469749,1306.25,17.398394,1.014741,29.234798,53.6,5.490196,68,89.6,0,1594.6254,1798.383,-7.251887,2.9139712E-15,1.4848443,9.257048,37.220333,34.466198,28.314888,44.86028,-93.345,827.9824
2281.042,12.20382,17.71806,1312.5,17.398394,2.14326,29.234798,53.6,4.7058825,68,89.6,0,2297.442,1996.2347,-5.6564717,2.9139712E-15,0.9912088,19.547264,78.22053,34.46794,28.313572,44.86028,-93.345,827.9824
2281.293,18.530558,19.785168,1316.75,18.019764,1.461915,29.234798,53.6,1.9607843,68,89.6,0,891.809,1612.3435,-4.6412077,2.2242289,1.4360546,13.333165,53.18192,34.468967,28.313126,44.86028,-93.345,827.9824
2281.543,23.163198,17.127459,1313,18.019764,1.169532,29.234798,53.6,3.137255,68,89.6,0,1889.9264,1884.0204,-5.946547,2.2242289,1.9672424,10.6665325,42.66705,34.469864,28.312963,44.86028,-93.345,827.9824
2281.792,34.184086,12.402642,1258,18.019764,0.792477,29.234798,53.6,0,68,89.6,0,891.809,1414.4918,-8.267151,2.9139712E-15,1.4634223,7.2276616,30.175276,34.47185,28.3132,44.860317,-93.34491,828.50745
2282.042,51.06301,10.335535,1255.75,18.019764,0.530523,29.234798,53.6,5.098039,68,89.6,0,1269.7943,1142.8148,-9.282415,2.9139712E-15,0.9763442,4.8385515,20.237005,34.472878,28.313576,44.860317,-93.34491,828.50745
2282.292,36.369923,9.154331,1239.5,18.019764,0.744849,29.234798,53.6,5.490196,68,89.6,0,1269.7943,1198.9221,-9.862566,2.9139712E-15,0.4448458,6.7932777,28.785046,34.473774,28.31374,44.860317,-93.34491,828.50745
2282.543,18.682726,12.697943,1261,18.019764,1.450008,29.234798,53.6,5.490196,68,86,0,1946.0336,1606.4375,-8.122113,2.9139712E-15,0.4448458,13.224569,55.080837,34.475594,28.313318,44.860317,-93.34491,828.50745
2282.792,12.45515,18.899263,1285.75,18.019764,2.175012,29.234798,53.6,6.6666665,68,86,0,2403.7502,2037.5769,-5.0763206,2.9139712E-15,0.4448458,19.836855,81.03084,34.476505,28.312365,44.86034,-93.34481,828.63
2283.042,10.985122,23.62408,1304.25,18.019764,2.466072,29.234798,53.6,6.6666665,68,86,0,2648.8499,2383.079,-2.755717,2.9139712E-15,0.4448458,22.49142,90.5712,34.47736,28.311256,44.86034,-93.34481,828.63
2283.292,18.15111,23.62408,1341.75,18.641136,1.543941,29.234798,53.6,1.9607843,68,86,0,891.809,1757.0409,-2.755717,2.542395,0.50847906,14.08127,55.119377,34.479214,28.309902,44.86034,-93.34481,828.63
2283.542,22.77602,17.71806,1361.75,18.641136,1.23039,29.234798,53.6,2.3529413,68,86,0,1946.0336,2197.0396,-5.6564717,2.542395,0.50847906,11.221921,43.28166,34.480145,28.309717,44.86034,-93.34481,828.63
2283.793,40.192974,12.402642,1302.5,18.641136,0.697221,29.234798,53.6,4.7058825,68,86,0,1376.1027,1662.5447,-8.267151,2.9139712E-15,0.50847906,6.3590884,25.64196,34.482018,28.310062,44.860355,-93.3447,828.44556
2284.043,32.63744,11.221438,1270.25,18.641136,0.858627,29.234798,53.6,6.27451,68,86,0,1376.1027,1355.4316,-8.847302,2.9139712E-15,0.50847906,7.8312116,32.379776,34.482964,28.310165,44.860355,-93.3447,828.44556
2284.293,19.168957,13.583846,1271.75,18.641136,1.461915,29.234798,53.6,6.27451,68,86,0,1700.9337,1402.6798,-7.6870003,2.9139712E-15,0.50847906,13.333572,55.065407,34.483894,28.3098,44.860355,-93.3447,828.44556
2284.542,19.014091,19.785168,1315.75,18.641136,1.473822,29.234798,53.6,0,68,86,0,891.809,1488.317,-4.6412077,2.9139712E-15,0.50847906,13.442172,53.657463,34.485905,28.30863,44.860355,-93.3447,828.44556
2284.796,24.319727,17.422758,1329.5,19.262506,1.1907,29.234798,53.6,1.9607843,68,86,0,1946.0336,1689.1217,-5.8015094,2.5327704,1.0150331,10.859923,42.9015,34.486866,28.3085,44.860363,-93.3446,828.6547
2285.043,35.705963,14.469749,1310.25,19.262506,0.810999,29.234798,53.6,3.9215686,68,86,0,1594.6254,1807.2421,-7.251887,2.5327704,1.0150331,7.3968143,29.649996,34.487846,28.308666,44.860363,-93.3446,828.6547
2285.293,54.582928,10.335535,1259.25,19.262506,0.530523,29.234798,53.6,3.137255,68,86,0,891.809,1166.439,-9.282415,2.9139712E-15,0.50655407,4.8386993,20.181374,34.489742,28.309225,44.860363,-93.3446,828.6547
2285.542,53.254875,8.85903,1246.25,19.262506,0.543753,29.234798,53.6,3.5294118,68,86,0,1213.6871,1119.1908,-10.007604,2.9139712E-15,0.50655407,4.959365,20.900417,34.4907,28.309595,44.860363,-93.3446,828.6547
2285.793,49.296745,8.268428,1237.5,19.262506,0.587412,29.234798,53.6,0,68,86,0,891.809,1009.92944,-10.297679,2.9139712E-15,0.50655407,5.357562,22.738201,34.491665,28.309933,44.86036,-93.34448,828.6785
2286.043,32.289173,8.268428,1227.75,18.641136,0.867888,29.234798,53.6,2.3529413,68,86,0,1187.11,1151.674,-10.297679,-2.5392203,-0.0012900004,7.9156775,33.86197,34.49355,28.310453,44.86036,-93.34448,828.6785
2286.294,27.834032,9.744933,1242,18.641136,1.006803,29.234798,53.6,0,68,86,0,891.809,968.5873,-9.572491,-2.5392203,-0.0012900004,9.182669,38.831253,34.49465,28.310438,44.86036,-93.34448,828.6785
2286.542,42.110733,9.449632,1251.75,18.641136,0.665469,29.234798,53.6,4.3137255,68,86,0,1243.2172,1001.0704,-9.717528,2.9139712E-15,-0.0012900004,6.0694904,25.466467,34.49558,28.310686,44.86036,-93.34448,828.6785
2286.796,30.063814,9.744933,1249.5,18.641136,0.934038,29.234798,53.6,4.3137255,68,86,0,1243.2172,1219.5931,-9.572491,2.9139712E-15,-0.50784403,8.501605,35.73541,34.497448,28.310917,44.860355,-93.344376,828.8516
2287.042,25.51088,10.630836,1247.75,18.641136,1.100736,29.234798,53.6,4.3137255,68,86,0,1349.5255,1249.1233,-9.137378,2.9139712E-15,-0.50784403,10.018889,42.17218,34.49838,28.310833,44.860355,-93.344376,828.8516
2287.292,20.848425,16.832157,1264.25,18.641136,1.353429,29.234798,53.6,0,68,86,0,891.809,1331.8075,-6.091585,2.9139712E-15,-0.50784403,12.259472,50.929905,34.500237,28.31017,44.860355,-93.344376,828.8516
2287.543,27.3085,15.650953,1266.75,18.641136,1.033263,29.234798,53.6,0,68,86,0,891.809,900.668,-6.671736,2.9139712E-15,-0.50784403,9.359382,38.805237,34.50116,28.310143,44.860355,-93.344376,828.8516
2287.793,41.42645,13.288545,1260.5,19.262506,0.703836,29.234798,53.6,1.1764706,68,86,0,891.809,803.21875,-7.832038,2.545534,0.001262741,6.375405,26.564337,34.502117,28.31039,44.86035,-93.34426,828.69257
2288.042,37.22782,9.154331,1232.75,19.262506,0.783216,29.234798,53.6,4.7058825,68,86,0,1187.11,1281.6063,-9.862566,2.9139712E-15,0.5091068,7.094435,30.225737,34.504086,28.310986,44.86035,-93.34426,828.69257
2288.292,28.473993,10.630836,1242.5,19.262506,1.024002,29.234798,53.6,0,68,86,0,891.809,1125.0968,-9.137378,2.9139712E-15,0.5091068,9.275495,39.208008,34.505047,28.310991,44.86035,-93.34426,828.69257
2288.543,58.614017,8.563729,1262.5,19.262506,0.497448,29.234798,53.6,0,68,86,0,891.809,758.9236,-10.152641,2.9139712E-15,0.5091068,4.505925,18.745052,34.506954,28.311617,44.86035,-93.34426,828.69257
2288.792,63.287655,6.791923,1247.5,18.641136,0.445851,29.234798,53.6,1.1764706,68,86,0,891.809,829.79584,-11.022868,-2.5633967,-0.0035725466,4.038555,17.002766,34.507874,28.312035,44.860348,-93.344154,828.73285
2289.043,65.82697,6.496622,1234.75,18.641136,0.428652,29.234798,53.6,2.3529413,68,86,0,1187.11,1018.78845,-11.167906,-2.5633967,-0.0035725466,3.8827653,16.515669,34.508823,28.312477,44.860348,-93.344154,828.73285
2289.292,51.536976,6.201321,1220,18.641136,0.543753,29.234798,53.6,4.3137255,68,86,0,1187.11,1243.2172,-11.312943,2.9139712E-15,-0.0035725466,4.959365,21.35012,34.510677,28.31325,44.860348,-93.344154,828.73285
2289.543,33.728817,7.973127,1229.5,18.641136,0.830844,29.234798,53.6,0,68,86,0,891.809,1160.533,-10.442718,2.9139712E-15,-0.51267934,7.577813,32.370502,34.511604,28.313372,44.860348,-93.344154,828.73285
2289.792,39.81522,8.563729,1223,18.641136,0.703836,29.234798,53.6,0,68,86,0,891.809,962.6813,-10.152641,2.9139712E-15,-0.51267934,6.419421,27.567888,34.512524,28.31359,44.860344,-93.34405,828.9382
2290.043,64.57835,6.791923,1225,18.641136,0.433944,29.234798,53.6,0,68,86,0,891.809,761.8766,-11.022868,2.9139712E-15,-0.51267934,3.9578388,16.968994,34.514587,28.31453,44.860344,-93.34405,828.9382
2290.293,67.243484,5.90602,1220.5,18.641136,0.416745,29.234798,53.6,1.1764706,68,86,0,891.809,885.903,-11.457981,2.9139712E-15,-0.51267934,3.8009732,16.356527,34.51569,28.315054,44.860344,-93.34405,828.9382
2290.542,66.6959,5.90602,1208.75,18.019764,0.406161,29.234798,53.6,4.3137255,68,86,0,1187.11,1036.5065,-11.457981,-2.5646691,-1.0256132,3.7044406,16.096083,34.51658,28.315474,44.860344,-93.34405,828.9382
2290.794,28.477943,8.268428,1215,18.019764,0.951237,29.234798,53.6,8.235294,68,86,0,1187.11,1213.6871,-10.297679,2.9139712E-15,-0.51293385,8.675872,37.503426,34.51849,28.315825,44.860348,-93.34393,829.0716
2291.043,16.25051,12.107341,1278.25,18.019764,1.66698,29.234798,53.6,7.8431373,68,86,0,1647.7795,1384.9617,-8.412189,2.9139712E-15,-0.51293385,15.203893,62.470226,34.51942,28.315258,44.860348,-93.34393,829.0716
2291.294,8.200096,22.738176,1433.75,18.019764,3.303531,29.234798,53.6,7.8431373,68,86,0,2781.7354,2412.6091,-3.1908302,2.9139712E-15,-0.51293385,30.130255,110.373146,34.520596,28.312895,44.860348,-93.34393,829.0716
2291.542,11.7541,26.28179,1410,18.019764,2.304666,29.234798,53.6,1.9607843,68,86,0,2890.9968,2758.1113,-1.4503773,2.9139712E-15,-0.51293385,21.019985,78.2974,34.52168,28.311644,44.860348,-93.34393,829.0716
2291.792,19.64907,18.899263,1438.75,18.641136,1.426194,29.234798,53.6,0,68,87.8,0,891.809,1420.3978,-5.0763206,2.566764,0.00041895054,13.007775,47.484486,34.523697,28.310823,44.860344,-93.34383,829.11255
2292.043,33.719543,14.174448,1393.75,18.641136,0.830844,29.234798,53.6,0,68,87.8,0,891.809,1080.8016,-7.3969245,2.9139712E-15,0.00041895054,7.5798974,28.563572,34.524586,28.310942,44.860344,-93.34383,829.11255
2292.293,40.383312,11.221438,1348,19.262506,0.717066,29.234798,53.6,0,68,87.8,0,891.809,974.4933,-8.847302,2.516015,0.503622,6.540087,25.48166,34.525555,28.311178,44.860344,-93.34383,829.11255
2292.542,43.991077,8.85903,1266,18.641136,0.637686,29.234798,53.6,0,68,87.8,0,891.809,1030.6005,-10.007604,-2.5367,0.50921583,5.8100576,24.103539,34.527443,28.311724,44.860344,-93.34383,829.11255
2292.794,46.70418,8.268428,1218,18.641136,0.600642,29.234798,53.6,0,68,87.8,0,891.809,1063.0836,-10.297679,-2.5367,0.50921583,5.4725437,23.598045,34.52843,28.312044,44.860344,-93.34372,829.3152
2293.043,57.15283,7.382525,1209.75,18.641136,0.490833,29.234798,53.6,0,68,87.8,0,891.809,1071.9426,-10.732793,2.5497248E-15,0.50921583,4.472057,19.415373,34.529346,28.312422,44.860344,-93.34372,829.3152
2293.291,64.25363,6.791923,1188,18.019764,0.422037,29.234798,53.6,0,68,87.8,0,891.809,1107.3788,-11.022868,-2.3945405,0.030307712,3.8452456,16.999718,34.531204,28.313234,44.860344,-93.34372,829.3152
2293.543,65.099075,6.201321,1166.5,17.398394,0.402192,29.234798,53.6,0,68,86,0,891.809,1116.2378,-11.312943,-5.103077,-1.0247524,3.6644347,16.498951,34.532017,28.31361,44.860344,-93.34372,829.3152
2293.793,62.77411,6.201321,1154,16.777021,0.402192,29.234798,53.6,0,68,86,0,891.809,1139.8618,-11.312943,-2.555629,-1.5358782,3.6644347,16.677666,34.53373,28.314392,44.860344,-93.34362,829.6079
2294.042,61.051624,5.90602,1152.5,16.155651,0.398223,29.234798,53.6,0,68,86,0,891.809,1151.674,-11.457981,-5.069203,-2.541796,3.6282725,16.534575,34.534542,28.31475,44.860344,-93.34362,829.6079
2294.292,58.703484,5.90602,1176,15.53428,0.398223,29.234798,53.6,0,68,86,0,891.809,1172.345,-11.457981,-5.0303335,-3.045148,3.6282725,16.204165,34.535324,28.315083,44.860344,-93.34362,829.6079
2294.543,56.355347,5.90602,1175.5,14.912909,0.398223,29.234798,53.6,0,68,86,0,891.809,1193.016,-11.457981,-2.5599706,-3.049802,3.6282725,16.211058,34.53684,28.31571,44.860344,-93.34362,829.6079
2294.795,54.550903,5.610719,1167.75,14.291537,0.394254,29.234798,53.6,0,68,86,0,891.809,1195.969,-11.603019,-4.950893,-3.5279865,3.5921102,16.156,34.537594,28.316008,44.860344,-93.34362,829.6079
2295.042,43.555683,5.90602,1142.75,13.670166,0.472311,29.234798,53.6,4.7058825,68,86,0,1187.11,1187.11,-11.457981,-2.5260618,-3.5542908,4.3033,19.778095,34.53895,28.31647,44.86034,-93.34353,829.4735
2295.293,30.31068,6.791923,1208.75,13.670166,0.678699,29.234798,53.6,0,68,87.8,0,891.809,1201.8751,-11.022868,-2.5260618,-3.0125835,6.1837335,26.868805,34.539642,28.316507,44.86034,-93.34353,829.4735
2295.542,35.910805,6.791923,1137.5,13.670166,0.572859,29.234798,53.6,0,68,87.8,0,891.809,983.35236,-11.022868,1.821232E-15,-3.0125835,5.2194085,24.099274,34.54033,28.316626,44.86034,-93.34353,829.4735
2295.793,38.393528,6.496622,1243.75,13.670166,0.535815,29.234798,53.6,5.098039,68,87.8,0,1187.11,1066.0366,-11.167906,1.821232E-15,-1.9987429,4.8818946,20.615288,34.54169,28.316923,44.86034,-93.34345,829.8702
2296.042,25.371946,7.382525,1222.75,13.048795,0.773955,29.234798,53.6,4.7058825,68,87.8,0,1187.11,1213.6871,-10.732793,-2.5489929,-2.0051894,7.0516257,30.289051,34.54234,28.316862,44.86034,-93.34345,829.8702
2296.293,9.067222,15.650953,1322.5,12.4274235,2.062557,29.234798,53.6,5.098039,68,87.8,0,1999.1877,1721.6049,-6.671736,-2.3940122,-1.9719977,18.792282,74.63077,34.54364,28.315466,44.86034,-93.34345,829.8702
2296.542,9.993071,18.013361,1294.5,13.670166,1.841616,29.234798,53.6,5.098039,68,87.8,0,2135.0261,1827.9132,-5.511434,2.6585593,-0.48329905,18.756313,76.0991,34.544327,28.314436,44.86034,-93.34345,829.8702
2296.792,8.717358,20.080467,1367,13.670166,2.110185,29.234798,53.6,4.3137255,68,87.8,0,2350.596,2353.549,-4.49617,5.0525713,-0.48329905,21.501144,82.608955,34.54497,28.31325,44.86034,-93.34337,829.3592
2297.043,16.998495,16.536856,1349.5,14.291537,1.131165,29.234798,53.6,2.745098,68,87.8,0,1889.9264,2146.8384,-6.236623,2.5190988,0.52573305,11.527658,44.864445,34.546406,28.31205,44.86034,-93.34337,829.3592
2297.292,22.401968,13.879147,1360.25,14.912909,0.895671,29.234798,53.6,3.137255,68,87.8,0,1432.2098,1762.947,-7.541962,2.52933,1.031599,9.127437,35.242294,34.54715,28.311888,44.86034,-93.34337,829.3592
2297.543,31.491854,11.516739,1309.5,14.912909,0.637686,29.234798,53.6,3.137255,68,87.8,0,1322.9485,1417.4448,-8.702264,2.52933,1.031599,6.4928713,26.041462,34.547894,28.31195,44.86034,-93.34337,829.3592
2297.792,19.590597,10.926137,1303.75,14.912909,1.042524,29.234798,53.6,6.6666665,68,87.8,0,1322.9485,1198.9221,-8.99234,2.1854784E-15,1.5413976,10.437281,42.046234,34.5494,28.311684,44.86034,-93.343285,829.11
2298.043,10.487016,15.060351,1320.75,14.912909,1.983177,29.234798,53.6,6.6666665,68,87.8,0,1999.1877,1553.2832,-6.9618115,2.1854784E-15,1.5413976,19.497686,77.534775,34.55015,28.310637,44.86034,-93.343285,829.11
2298.292,8.714971,25.691187,1381.75,15.53428,2.545452,29.234798,53.6,6.6666665,68,87.8,0,2890.9968,2515.9646,-1.7404529,2.5418139,1.5180485,24.43981,92.897156,34.551685,28.307127,44.86034,-93.343285,829.11
2298.543,10.495207,25.691187,1416,16.155651,2.223963,29.234798,53.6,0,68,87.8,0,891.809,2929.386,-1.7404529,5.073311,2.024348,21.10601,78.28471,34.552494,28.306004,44.86034,-93.343285,829.11
2298.794,15.147007,21.852274,1427.25,16.155651,1.567755,29.234798,53.6,0,68,87.8,0,891.809,2016.9059,-3.6259434,2.5314968,1.5205282,14.624138,53.815117,34.5533,28.30543,44.86034,-93.343285,829.11
2299.042,27.818916,14.174448,1367,16.777021,0.906255,29.234798,53.6,0,68,87.8,0,891.809,995.16437,-7.3969245,2.5538728,1.5254368,8.268892,31.769684,34.55513,28.304983,44.86034,-93.34319,828.2388
2299.292,32.587227,11.516739,1312,16.777021,0.773955,29.234798,53.6,0,68,87.8,0,891.809,1018.78845,-8.702264,2.1854784E-15,1.5254368,7.0589504,28.25793,34.555923,28.305069,44.86034,-93.34319,828.2388
2299.543,33.038597,10.926137,1268,17.398394,0.792477,29.234798,53.6,3.137255,68,87.8,0,1349.5255,1284.5593,-8.99234,2.528126,2.031062,7.2203827,29.90715,34.556793,28.30517,44.86034,-93.34319,828.2388
2299.793,31.18231,10.630836,1226,17.398394,0.838782,29.234798,53.6,3.137255,68,87.8,0,1349.5255,1343.6195,-9.137378,2.1854784E-15,2.031062,7.650213,32.773067,34.55857,28.305311,44.86034,-93.34309,827.58264
2300.043,31.48023,10.630836,1256.25,17.398394,0.830844,29.234798,53.6,3.137255,68,87.8,0,1349.5255,1287.5123,-9.137378,2.1854784E-15,2.031062,7.577813,31.68122,34.559437,28.305384,44.86034,-93.34309,827.58264
2300.292,31.886427,10.926137,1229.25,17.398394,0.82026,29.234798,53.6,2.3529413,68,87.8,0,1349.5255,1260.9353,-8.99234,2.1854784E-15,1.0163997,7.4812803,31.964638,34.561188,28.305508,44.86034,-93.34309,827.58264
2300.543,35.429363,10.630836,1221.5,17.398394,0.738234,29.234798,53.6,3.137255,68,87.8,0,1349.5255,1263.8883,-9.137378,2.1854784E-15,1.0163997,6.7331524,28.950699,34.562008,28.305643,44.86034,-93.34309,827.58264
2300.796,35.114716,10.630836,1246,17.398394,0.744849,29.234798,53.6,3.137255,68,86,0,1243.2172,1278.6533,-9.137378,2.1854784E-15,0.5056252,6.7934856,28.635757,34.562923,28.305788,44.86034,-93.34299,827.09393
2301.042,34.866993,10.630836,1224.75,17.398394,0.750141,29.234798,53.6,0,68,86,0,891.809,1169.392,-9.137378,2.1854784E-15,0.5056252,6.8417516,29.339582,34.56463,28.306013,44.86034,-93.34299,827.09393
2301.293,36.81487,10.335535,1235.25,17.398394,0.710451,29.234798,53.6,0,68,86,0,891.809,817.98376,-9.282415,2.1854784E-15,9.925715E-15,6.4797544,27.551023,34.565502,28.30618,44.86034,-93.34299,827.09393
2301.542,41.015736,8.563729,1199,17.398394,0.637686,29.234798,53.6,0,68,86,0,891.809,829.79584,-10.152641,2.1854784E-15,9.925715E-15,5.8160925,25.476877,34.56725,28.3066,44.86034,-93.34299,827.09393
2301.796,44.526093,7.677826,1201.75,17.398394,0.587412,29.234798,53.6,0,68,86,0,891.809,933.1512,-10.587755,2.1854784E-15,9.925715E-15,5.357562,23.414623,34.568108,28.306856,44.86034,-93.342896,827.1468
2302.042,44.026623,7.677826,1198,16.777021,0.572859,29.234798,53.6,0,68,86,0,891.809,862.27893,-10.587755,-2.5295365,-0.5059073,5.2248297,22.906008,34.56895,28.307102,44.86034,-93.342896,827.1468
2302.292,47.53997,7.087224,1186,16.777021,0.530523,29.234798,53.6,0,68,86,0,891.809,847.51385,-10.8778305,2.1854784E-15,-0.5059073,4.8386993,21.42782,34.570644,28.307653,44.86034,-93.342896,827.1468
2302.542,47.53997,6.791923,1185,16.777021,0.530523,29.234798,53.6,0,68,86,0,891.809,859.3259,-11.022868,2.1854784E-15,-0.5059073,4.8386993,21.445904,34.571476,28.30793,44.86034,-93.342896,827.1468
2302.798,51.384174,6.496622,1180.25,16.777021,0.490833,29.234798,53.6,0,68,86,0,891.809,868.18494,-11.167906,2.1854784E-15,-0.5059073,4.4767017,19.921326,34.57233,28.308243,44.86034,-93.3428,826.9388
2303.042,50.02036,6.201321,1197.25,16.155651,0.485541,29.234798,53.6,0,68,86,0,891.809,823.8898,-11.312943,-2.5309682,-1.0121009,4.4284353,19.426723,34.573917,28.308807,44.86034,-93.3428,826.9388
2303.293,50.711246,5.90602,1194.75,16.155651,0.478926,29.234798,53.6,0,68,86,0,891.809,865.23193,-11.457981,2.1854784E-15,-1.0121009,4.3681026,19.20215,34.574726,28.3091,44.86034,-93.3428,826.9388
2303.542,50.711246,5.90602,1203,16.155651,0.478926,29.234798,53.6,0,68,86,0,891.809,882.95,-11.457981,2.1854784E-15,-1.0121009,4.3681026,19.070465,34.576347,28.30969,44.86034,-93.3428,826.9388
2303.793,50.02036,6.201321,1200,16.155651,0.485541,29.234798,53.6,0,68,86,0,891.809,874.09094,-11.312943,2.1854784E-15,-0.50619364,4.4284353,19.382204,34.577156,28.309978,44.860336,-93.3427,825.75824
2304.043,50.711246,5.90602,1203.75,16.155651,0.478926,29.234798,53.6,0,68,86,0,891.809,891.809,-11.457981,2.1854784E-15,-0.50619364,4.3681026,19.058582,34.57796,28.31027,44.860336,-93.3427,825.75824
2304.292,62.718563,5.610719,1169.5,16.155651,0.387639,29.234798,53.6,0,68,87.8,0,891.809,841.60785,-11.603019,2.1854784E-15,-0.50619364,3.5318398,15.861156,34.579586,28.310966,44.860336,-93.3427,825.75824
2304.543,62.0829,5.610719,1214.5,16.155651,0.391608,29.234798,53.6,0,68,87.8,0,891.809,850.46686,-11.603019,2.1854784E-15,-0.50619364,3.5680022,15.429849,34.58039,28.311325,44.860336,-93.3427,825.75824
2304.795,59.6951,5.610719,1182,15.53428,0.391608,29.234798,53.6,0,68,87.8,0,891.809,877.04395,-11.603019,-2.5341902,-0.506838,3.5680022,15.854104,34.581966,28.312016,44.860336,-93.342606,825.1616
2305.043,59.6951,5.90602,1194.75,15.53428,0.391608,29.234798,53.6,0,68,87.8,0,891.809,894.762,-11.457981,-2.5341902,-0.506838,3.5680022,15.684914,34.582745,28.312351,44.860336,-93.342606,825.1616
2305.293,60.93017,5.315418,1190.5,15.53428,0.38367,29.234798,53.6,0,68,87.8,0,891.809,894.762,-11.748056,2.1854784E-15,-0.506838,3.4956777,15.421836,34.583523,28.31269,44.860336,-93.342606,825.1616
2305.542,60.30631,5.610719,1183.75,15.53428,0.387639,29.234798,53.6,0,68,87.8,0,891.809,918.3861,-11.603019,2.1854784E-15,-0.506838,3.5318398,15.67022,34.585083,28.31337,44.860336,-93.342606,825.1616
2305.793,58.49296,5.315418,1179.5,14.912909,0.38367,29.234798,53.6,0,68,87.8,0,891.809,930.1981,-11.748056,-2.52442,-1.0117221,3.4956777,15.5656595,34.58583,28.313686,44.86034,-93.34252,824.5278
