Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 2  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Bearing (deg)
1201.037,16.88,32.19,1976.50,62.76,29.53,1128.74,24.71,71.60,12.16,75.20,0.00,3.75,1.31,0.00,50.98,135.46,13.94,20.83,44.86,-93.10,57.24
1202.031,14.92,38.68,2002.50,63.38,29.53,1129.64,16.08,71.60,0.39,75.20,0.00,4.41,4.50,0.66,58.25,152.77,13.95,20.82,44.86,-93.10,54.90
1203.022,43.98,18.90,1953.00,63.38,29.53,1132.52,5.49,71.60,0.00,75.20,0.00,2.15,-5.22,0.00,19.76,53.14,13.98,20.84,44.86,-93.10,51.94
1204.036,120.11,7.38,1911.50,63.38,29.53,1132.70,49.41,71.60,15.29,75.20,0.00,0.83,-10.88,0.00,7.23,19.88,14.00,20.86,44.86,-93.09,48.82
1205.031,19.84,30.42,2068.75,62.76,29.53,1132.70,25.88,71.60,13.33,75.20,0.00,3.35,0.44,-0.59,43.37,110.11,14.01,20.85,44.86,-93.09,47.14
1206.037,15.67,33.66,2104.50,63.38,29.53,1134.50,10.98,71.60,8.24,75.20,0.00,4.07,2.03,0.63,55.44,138.37,14.03,20.84,44.86,-93.09,44.28
1207.034,27.49,22.44,1952.00,64.00,29.53,1136.30,6.67,71.60,1.18,75.20,0.00,2.72,-3.48,0.57,31.93,85.90,14.05,20.84,44.86,-93.09,44.89
1208.028,38.46,20.67,1935.50,63.38,29.53,1136.66,15.29,71.60,7.45,75.20,0.00,2.33,-4.35,-0.08,22.59,61.31,14.06,20.85,44.86,-93.09,44.11
1209.022,22.86,31.30,2009.50,63.38,29.53,1137.74,59.61,71.60,15.69,75.20,0.00,3.50,0.87,-0.65,38.02,99.37,14.08,20.85,44.86,-93.09,44.66
1210.021,77.07,25.69,2021.25,64.00,29.53,1141.16,27.06,71.60,12.94,75.20,0.00,3.08,-1.89,0.51,11.39,29.58,14.11,20.86,44.86,-93.09,44.30
1211.037,16.10,38.39,2035.25,63.38,29.53,1144.76,68.63,71.60,16.08,75.20,0.00,4.48,4.35,-0.18,53.97,139.27,14.12,20.86,44.86,-93.09,45.31
1212.037,12.18,45.77,2121.75,64.00,29.53,1146.92,23.92,71.60,3.92,75.20,0.00,5.37,7.98,-0.13,72.03,178.31,14.13,20.84,44.86,-93.09,44.86
1213.039,30.74,39.87,2030.00,64.00,29.53,1151.96,9.80,71.60,13.73,75.20,0.00,4.88,5.08,0.56,28.55,73.87,14.15,20.85,44.86,-93.09,44.86
1214.039,17.99,33.37,1999.50,64.00,29.53,1161.14,10.59,71.60,13.73,75.20,0.00,3.85,1.89,0.00,48.77,128.10,14.18,20.84,44.86,-93.09,44.63
1215.034,16.20,33.66,2033.00,64.00,29.53,1163.30,28.63,71.60,14.51,75.20,0.00,3.88,2.03,0.00,54.18,139.97,14.19,20.83,44.86,-93.09,45.10
1216.033,14.09,38.98,2025.50,63.38,29.53,1168.34,38.04,71.60,10.59,75.20,0.00,4.57,4.64,-0.61,61.69,159.95,14.20,20.83,44.86,-93.09,45.58
1217.038,35.20,23.03,2002.25,63.38,29.53,1170.68,19.22,71.60,0.00,75.20,0.00,2.69,-3.19,-0.61,24.68,64.75,14.22,20.84,44.86,-93.09,44.89
1218.043,18.34,32.19,2016.25,62.76,29.53,1177.34,48.63,71.60,15.29,75.20,0.00,3.61,1.31,-0.58,46.93,122.25,14.25,20.85,44.86,-93.09,44.88
1219.035,14.37,38.98,2067.50,62.76,29.53,1182.02,25.88,71.60,9.02,75.20,0.00,4.53,4.64,-0.58,59.88,152.11,14.26,20.84,44.86,-93.09,44.85
1220.038,14.24,39.28,2000.50,63.38,29.53,1187.06,9.02,71.60,9.02,75.20,0.00,4.68,4.79,0.53,61.04,160.26,14.28,20.83,44.86,-93.09,44.62
1221.039,21.87,31.60,1982.75,62.76,29.53,1189.40,10.98,71.60,0.00,75.20,0.00,3.65,1.02,-0.03,39.35,104.24,14.29,20.83,44.86,-93.09,45.10
1222.038,37.75,21.85,1918.50,62.76,29.53,1193.72,15.69,71.60,12.16,75.20,0.00,2.50,-3.77,-0.55,22.80,62.41,14.30,20.83,44.86,-93.09,44.02
1223.032,14.45,39.28,2128.00,62.14,29.53,1199.66,68.63,71.60,18.43,75.20,0.00,4.50,4.79,-0.52,58.95,145.51,14.33,20.83,44.86,-93.09,44.22
1224.036,10.44,47.84,2219.25,62.14,29.53,1204.52,41.96,71.60,16.08,75.20,0.00,5.87,8.99,0.00,81.64,193.20,14.34,20.81,44.86,-93.09,43.90
1225.037,21.63,33.96,2043.25,63.38,29.53,1207.22,21.57,71.60,10.59,75.20,0.00,4.35,2.18,1.09,40.18,103.29,14.36,20.81,44.86,-93.09,43.83
1226.039,16.30,33.07,2007.75,63.38,29.53,1215.50,28.24,71.60,14.51,75.20,0.00,3.83,1.74,0.00,53.33,139.50,14.39,20.80,44.86,-93.09,42.89
1227.037,13.85,40.16,2054.75,63.38,29.53,1221.08,15.29,71.60,9.02,75.20,0.00,4.65,5.22,0.00,62.76,160.43,14.40,20.79,44.86,-93.09,42.28
1228.032,37.02,22.15,1969.50,63.38,29.53,1223.78,21.57,71.60,10.59,75.20,0.00,2.63,-3.63,0.00,23.48,62.61,14.41,20.80,44.86,-93.09,41.66
1229.036,14.11,40.75,2096.25,63.38,29.53,1231.88,30.59,71.60,11.76,75.20,0.00,4.80,5.51,0.00,61.57,154.26,14.44,20.79,44.87,-93.09,41.73
1230.032,12.95,36.32,2053.50,64.00,29.53,1237.64,14.90,71.60,0.00,75.20,0.00,4.39,3.34,0.68,67.76,173.29,14.45,20.78,44.87,-93.09,40.54
1231.033,38.20,27.17,2050.25,64.00,29.53,1239.98,9.41,71.60,12.55,75.20,0.00,3.22,-1.16,0.68,22.97,58.85,14.46,20.78,44.87,-93.09,40.76
1232.037,33.78,32.19,2059.75,64.00,29.53,1243.94,68.63,71.60,19.61,75.20,0.00,3.81,1.31,0.00,25.98,66.23,14.48,20.79,44.87,-93.09,39.90
1233.039,10.26,47.25,2201.00,64.62,29.53,1251.14,7.84,71.60,6.27,75.20,0.00,6.00,8.70,0.66,86.39,206.14,14.51,20.75,44.87,-93.09,39.90
1234.022,29.02,24.51,2030.00,64.62,29.53,1255.10,24.31,71.60,12.55,75.20,0.00,3.11,-2.47,0.66,30.53,78.99,14.52,20.75,44.87,-93.09,38.87
1235.033,18.27,31.89,2032.00,64.62,29.53,1257.08,11.37,71.60,14.90,75.20,0.00,3.73,1.16,0.00,48.49,125.32,14.54,20.75,44.87,-93.09,38.63
1236.040,17.70,24.81,2050.00,65.24,29.53,1260.14,18.43,71.60,11.76,75.20,0.00,2.91,-2.32,0.53,50.54,129.47,14.55,20.75,44.87,-93.09,38.49
1237.039,32.20,33.37,2097.50,64.62,29.53,1264.28,19.22,71.60,0.00,75.20,0.00,3.96,1.89,-0.57,27.52,68.91,14.58,20.75,44.87,-93.09,38.14
1238.038,43.40,20.97,2019.00,65.24,29.53,1266.62,14.12,71.60,8.24,75.20,0.00,2.54,-4.21,0.58,20.61,53.63,14.59,20.76,44.87,-93.09,36.69
1239.035,19.48,32.48,2074.25,64.62,29.53,1267.70,26.67,71.60,12.94,75.20,0.00,3.78,1.45,0.04,45.48,115.15,14.61,20.76,44.87,-93.09,37.21
1240.038,22.78,33.07,2099.50,65.24,29.53,1271.30,25.49,71.60,4.71,75.20,0.00,3.88,1.74,0.65,39.27,98.25,14.64,20.75,44.87,-93.09,36.06
1241.038,47.91,18.31,2023.75,65.87,29.53,1273.64,9.80,71.60,9.02,75.20,0.00,2.22,-5.51,0.58,18.85,48.91,14.65,20.77,44.87,-93.09,35.57
1242.038,21.44,23.92,2015.50,65.24,29.53,1274.72,10.20,71.60,15.69,75.20,0.00,2.79,-2.76,-0.07,41.73,108.75,14.66,20.77,44.87,-93.09,35.63
1243.048,17.42,30.71,2102.25,65.24,29.53,1275.26,52.55,71.60,16.08,75.20,0.00,3.57,0.58,-0.64,51.36,128.30,14.68,20.76,44.87,-93.09,35.96
1244.039,15.27,37.80,2109.50,65.87,29.53,1276.88,38.82,71.60,14.51,75.20,0.00,4.58,4.06,0.56,59.14,147.25,14.69,20.75,44.87,-93.09,35.52
1245.035,23.09,34.85,2154.00,66.49,29.53,1281.20,26.67,71.60,14.12,75.20,0.00,4.32,2.61,0.50,39.49,96.28,14.73,20.74,44.87,-93.08,35.38
1246.038,42.37,22.44,2102.25,67.11,29.53,1284.62,24.31,71.60,13.33,75.20,0.00,2.79,-3.48,1.16,21.72,54.26,14.74,20.75,44.87,-93.08,34.95
1247.034,14.19,38.09,2179.00,67.11,29.53,1286.42,41.57,71.60,15.29,75.20,0.00,4.62,4.21,0.66,64.86,156.33,14.75,20.75,44.87,-93.08,35.63
1248.039,42.47,20.97,2133.00,67.73,29.53,1290.02,11.37,71.60,7.84,75.20,0.00,2.64,-4.21,0.54,21.87,53.84,14.77,20.76,44.87,-93.08,35.55
1249.037,19.08,32.48,2174.00,68.35,29.53,1293.26,24.31,71.60,10.59,75.20,0.00,3.87,1.45,0.62,49.13,118.69,14.80,20.77,44.87,-93.08,35.28
1250.037,33.82,20.08,2121.25,68.35,29.53,1295.24,10.20,71.60,5.49,75.20,0.00,2.52,-4.64,0.62,27.71,68.62,14.82,20.78,44.87,-93.08,35.38
1251.029,41.79,15.95,2088.25,68.35,29.53,1295.78,5.10,71.60,0.00,75.20,0.00,1.95,-6.67,0.00,22.42,56.40,14.83,20.79,44.87,-93.08,35.36
1252.034,116.36,6.79,2033.50,67.11,29.53,1291.46,4.71,71.60,1.57,75.20,0.00,0.80,-11.17,-1.34,7.91,20.42,14.86,20.82,44.87,-93.08,35.39
1253.027,41.10,27.46,2151.00,66.49,29.53,1289.84,68.63,71.60,18.43,75.20,0.00,3.22,-1.02,-1.89,22.18,54.16,14.88,20.83,44.87,-93.08,34.87
1254.036,13.51,36.91,2287.00,67.11,29.53,1287.32,45.88,71.60,15.29,75.20,0.00,4.58,3.63,0.02,68.11,156.42,14.89,20.82,44.87,-93.08,35.37
1255.031,11.32,44.89,2239.25,68.35,29.53,1286.60,23.53,71.60,10.98,75.20,0.00,5.92,7.54,1.58,82.80,194.20,14.91,20.80,44.87,-93.08,35.42
1256.088,15.55,33.96,2176.50,68.97,29.53,1286.60,24.31,71.60,12.16,75.20,0.00,4.39,2.18,1.59,60.83,146.78,14.92,20.79,44.87,-93.08,35.75
1257.139,50.91,14.47,2158.00,70.21,29.53,1287.86,5.88,71.60,1.96,75.20,0.00,1.84,-7.40,1.13,18.91,46.02,14.95,20.80,44.87,-93.08,35.67
1258.029,118.27,6.79,2117.50,70.21,29.53,1286.96,4.71,71.60,0.00,75.20,0.00,0.85,-11.17,0.58,8.14,20.19,14.97,20.81,44.87,-93.08,35.48
1259.069,138.15,5.61,2087.50,69.59,29.53,1283.72,10.20,71.60,9.80,75.20,0.00,0.69,-11.75,-0.52,6.91,17.38,14.99,20.83,44.87,-93.08,35.46
1260.044,28.70,22.44,2125.00,68.97,29.53,1281.92,16.08,71.60,9.80,75.20,0.00,2.70,-3.48,-1.10,32.96,81.45,15.00,20.84,44.87,-93.08,34.63
1261.040,30.87,26.58,2121.25,69.59,29.53,1278.50,18.04,71.60,10.98,75.20,0.00,3.26,-1.45,0.02,30.91,76.52,15.02,20.85,44.87,-93.08,35.33
1262.040,14.33,38.98,2248.50,70.21,29.53,1275.26,11.37,71.60,0.00,75.20,0.00,5.00,4.64,0.59,67.19,156.95,15.05,20.84,44.87,-93.08,34.92
1263.037,37.38,25.40,2193.75,70.84,29.53,1274.18,16.08,71.60,12.16,75.20,0.00,3.29,-2.03,1.12,25.98,62.20,15.07,20.85,44.87,-93.08,35.85
1264.028,19.53,29.23,2213.50,70.84,29.53,1273.82,6.27,71.60,0.00,75.20,0.00,3.70,-0.15,0.53,49.74,118.03,15.08,20.85,44.87,-93.08,35.58
1265.032,127.51,6.50,2138.75,70.84,29.53,1272.02,4.71,71.60,3.92,75.20,0.00,0.83,-11.31,0.00,7.62,18.71,15.10,20.87,44.87,-93.08,35.80
1266.037,57.31,14.77,2170.50,70.21,29.53,1268.24,16.47,71.60,9.80,75.20,0.00,1.82,-7.25,-0.56,16.80,40.65,15.12,20.89,44.87,-93.08,36.76
1267.037,29.25,25.40,2161.50,70.84,29.53,1263.02,7.06,71.60,6.67,75.20,0.00,3.16,-2.03,0.56,33.21,80.70,15.15,20.90,44.87,-93.08,39.91
1268.036,34.12,18.60,2123.25,70.21,29.53,1259.24,15.29,71.60,12.16,75.20,0.00,2.32,-5.37,-0.50,28.21,69.79,15.17,20.91,44.87,-93.08,43.90
1269.024,26.51,29.53,2207.75,70.21,29.53,1257.44,24.71,71.60,12.55,75.20,0.00,3.62,0.00,-0.50,36.31,86.38,15.18,20.91,44.87,-93.08,46.92
1270.038,107.20,7.68,2123.75,70.84,29.53,1252.94,10.98,71.60,8.24,75.20,0.00,0.98,-10.73,0.57,9.06,22.41,15.21,20.93,44.87,-93.08,51.44
1271.038,41.00,18.60,2121.25,70.21,29.53,1248.62,11.76,71.60,7.06,75.20,0.00,2.28,-5.37,0.02,23.48,58.14,15.23,20.94,44.87,-93.08,54.43
1272.031,33.41,22.74,2109.75,69.59,29.53,1244.30,5.88,71.60,0.00,75.20,0.00,2.78,-3.34,-1.16,28.56,71.10,15.24,20.95,44.87,-93.08,58.08
1273.039,49.20,13.88,2100.50,69.59,29.53,1241.78,11.76,71.60,7.45,75.20,0.00,1.69,-7.69,-0.61,19.39,48.49,15.26,20.96,44.87,-93.08,60.59
1274.036,30.97,25.69,2138.25,68.97,29.53,1237.10,15.29,71.60,0.00,75.20,0.00,3.11,-1.89,-0.62,30.53,74.99,15.27,20.97,44.87,-93.08,63.09
1275.037,28.29,22.44,2099.00,68.97,29.53,1230.26,10.59,71.60,10.20,75.20,0.00,2.71,-3.48,0.00,33.43,83.64,15.30,20.99,44.87,-93.08,66.44
1276.042,21.31,29.23,2193.75,68.97,29.53,1225.94,25.49,71.60,12.55,75.20,0.00,3.54,-0.15,0.00,44.37,106.23,15.32,20.99,44.87,-93.08,70.33
1277.048,30.64,21.26,2141.00,68.97,29.53,1224.14,15.29,71.60,9.02,75.20,0.00,2.69,-4.06,0.00,30.86,75.71,15.33,20.99,44.88,-93.08,73.76
1278.039,20.69,31.89,2219.25,68.97,29.53,1219.28,26.27,71.60,13.73,75.20,0.00,3.90,1.16,0.00,45.71,108.19,15.36,21.00,44.88,-93.08,76.36
1279.038,15.10,40.16,2216.00,69.59,29.53,1217.48,23.92,71.60,13.33,75.20,0.00,5.14,5.22,0.63,63.19,149.76,15.38,21.00,44.88,-93.08,79.42
1280.039,12.79,38.09,2235.50,70.21,29.53,1216.94,7.84,71.60,5.49,75.20,0.00,4.87,4.21,1.17,75.30,176.90,15.39,20.98,44.88,-93.08,80.64
1281.028,83.24,10.04,2111.75,70.21,29.53,1215.50,10.20,71.60,6.27,75.20,0.00,1.29,-9.57,0.54,11.57,28.77,15.42,21.00,44.88,-93.07,84.66
1282.038,36.01,18.60,2101.75,69.59,29.53,1212.98,10.20,71.60,0.00,75.20,0.00,2.27,-5.37,-0.62,26.49,66.21,15.43,21.01,44.88,-93.07,88.20
1283.035,68.44,15.65,2138.25,69.59,29.53,1211.36,25.49,71.60,12.55,75.20,0.00,1.90,-6.82,-0.62,13.94,34.24,15.45,21.03,44.88,-93.07,91.89
1284.032,21.17,31.30,2206.25,69.59,29.53,1207.58,9.02,71.60,1.18,75.20,0.00,3.87,0.87,0.00,45.08,107.31,15.48,21.03,44.88,-93.07,93.64
1285.030,98.41,10.04,2101.75,69.59,29.53,1204.88,11.37,71.60,6.67,75.20,0.00,1.28,-9.57,0.00,9.70,24.23,15.49,21.05,44.88,-93.07,94.01
1286.029,36.84,22.44,2096.25,68.97,29.53,1203.44,7.84,71.60,3.92,75.20,0.00,2.72,-3.48,-0.57,25.67,64.31,15.51,21.06,44.88,-93.07,94.95
1287.038,92.52,13.29,2108.50,68.97,29.53,1200.02,31.37,71.60,9.41,75.20,0.00,1.61,-7.98,-0.57,10.22,25.46,15.52,21.07,44.88,-93.07,95.09
1288.037,45.01,17.42,2122.25,68.35,29.53,1194.44,15.29,71.60,9.80,75.20,0.00,2.14,-5.95,-0.61,20.82,51.52,15.55,21.09,44.88,-93.07,95.27
1289.034,27.08,21.85,2100.75,68.35,29.53,1190.66,38.43,71.60,15.69,75.20,0.00,2.68,-3.77,-0.61,34.61,86.53,15.57,21.09,44.88,-93.07,94.77
1290.037,15.29,37.80,2207.75,68.97,29.53,1188.32,10.98,71.60,0.00,75.20,0.00,4.58,4.06,0.44,61.83,147.10,15.59,21.09,44.88,-93.07,94.68
1291.025,45.07,22.15,2195.50,68.97,29.53,1186.34,19.22,71.60,0.00,75.20,0.00,2.82,-3.63,0.44,20.98,50.20,15.61,21.10,44.88,-93.07,94.95
1292.036,45.50,12.99,2113.25,69.59,29.53,1184.00,5.10,71.60,9.80,75.20,0.00,1.65,-8.12,0.59,20.97,52.12,15.62,21.11,44.88,-93.07,94.62
1293.033,15.57,29.23,2213.00,68.97,29.53,1182.74,25.49,71.60,13.73,75.20,0.00,3.56,-0.15,0.08,60.75,144.18,15.64,21.10,44.88,-93.07,94.63
1294.038,15.74,36.62,2196.25,69.59,29.53,1181.48,9.02,71.60,10.59,75.20,0.00,4.67,3.48,0.05,60.61,144.94,15.65,21.09,44.87,-93.07,94.75
1295.030,18.93,33.07,2230.25,70.21,29.53,1180.76,20.00,71.60,10.98,75.20,0.00,4.19,1.74,0.53,50.85,119.76,15.69,21.09,44.87,-93.07,95.26
1296.037,18.89,24.81,2194.75,70.84,29.53,1181.48,14.51,71.60,10.20,75.20,0.00,3.19,-2.32,1.05,51.40,123.01,15.71,21.09,44.87,-93.07,94.22
1297.039,23.93,29.83,2217.75,71.46,29.53,1181.66,18.43,71.60,10.98,75.20,0.00,3.78,0.15,1.15,40.95,96.97,15.72,21.09,44.87,-93.07,94.41
1298.036,52.05,23.33,2224.00,71.46,29.53,1182.56,15.29,71.60,9.80,75.20,0.00,2.98,-3.05,0.63,18.82,44.45,15.74,21.11,44.87,-93.07,94.25
1299.027,26.62,28.64,2232.00,72.08,29.53,1183.64,9.02,71.60,0.00,75.20,0.00,3.68,-0.44,0.51,37.13,87.37,15.76,21.11,44.87,-93.07,94.07
1300.030,96.75,15.65,2198.50,72.08,29.53,1183.82,13.73,71.60,8.24,75.20,0.00,2.02,-6.82,0.51,10.21,24.40,15.77,21.13,44.87,-93.07,93.62
1301.037,34.20,24.81,2186.25,72.08,29.53,1182.92,14.51,71.60,4.31,75.20,0.00,3.14,-2.32,0.00,28.90,69.42,15.81,21.15,44.87,-93.07,93.44
1302.038,52.64,18.31,2206.25,72.08,29.53,1182.20,11.76,71.60,0.00,75.20,0.00,2.31,-5.51,0.00,18.77,44.69,15.82,21.16,44.87,-93.07,93.59
1303.085,72.56,11.52,2172.00,72.08,29.53,1181.66,5.10,71.60,0.00,75.20,0.00,1.47,-8.85,0.00,13.62,32.94,15.84,21.17,44.87,-93.07,93.10
1304.136,134.13,6.20,2168.50,71.46,29.53,1174.82,8.24,71.60,0.00,75.20,0.00,0.78,-11.46,-0.55,7.30,17.69,15.87,21.21,44.87,-93.07,92.72
1305.037,80.16,12.11,2153.50,71.46,29.53,1172.48,14.12,71.60,8.63,75.20,0.00,1.51,-8.56,-0.55,12.22,29.81,15.89,21.22,44.87,-93.07,92.46
1306.144,47.97,17.72,2188.25,71.46,29.53,1168.16,14.90,71.60,9.41,75.20,0.00,2.20,-5.80,0.00,20.42,49.02,15.90,21.24,44.87,-93.06,92.23
1307.040,29.61,20.08,2173.50,71.46,29.53,1166.18,20.00,71.60,10.98,75.20,0.00,2.53,-4.64,0.00,33.08,79.94,15.92,21.24,44.87,-93.06,91.88
1308.140,40.11,23.03,2195.75,72.08,29.53,1159.88,5.88,71.60,2.35,75.20,0.00,2.99,-3.19,0.67,24.64,58.94,15.95,21.25,44.87,-93.06,91.54
1309.034,41.76,15.36,2174.00,72.08,29.53,1158.44,5.88,71.60,0.00,75.20,0.00,1.95,-6.96,0.67,23.66,57.17,15.97,21.26,44.87,-93.06,91.37
1310.030,111.83,7.09,2150.50,71.46,29.53,1154.30,4.71,71.60,3.14,75.20,0.00,0.89,-11.02,-0.57,8.76,21.40,15.98,21.28,44.87,-93.06,90.89
1311.037,42.41,19.19,2156.00,70.84,29.53,1149.98,25.88,71.60,14.12,75.20,0.00,2.38,-5.08,-1.17,22.90,55.79,16.00,21.29,44.87,-93.06,91.59
1312.026,18.91,31.01,2250.75,70.84,29.53,1148.18,13.73,71.60,8.24,75.20,0.00,3.86,0.73,-0.60,51.36,119.85,16.02,21.29,44.87,-93.06,92.01
1313.020,43.68,16.54,2177.50,71.46,29.53,1145.12,5.49,71.60,4.31,75.20,0.00,2.15,-6.38,0.56,22.43,54.11,16.03,21.30,44.87,-93.06,92.06
1314.028,35.58,23.33,2143.75,70.21,29.53,1139.36,39.61,71.60,12.94,75.20,0.00,2.90,-3.05,-1.08,27.06,66.28,16.07,21.32,44.87,-93.06,91.82
1315.027,19.44,32.48,2247.50,70.21,29.53,1136.66,23.92,71.60,12.55,75.20,0.00,4.02,1.45,-0.41,49.51,115.71,16.08,21.32,44.87,-93.06,91.61
1316.024,15.62,37.80,2238.25,70.84,29.53,1135.94,22.75,71.60,12.16,75.20,0.00,4.90,4.06,0.67,62.20,145.95,16.10,21.31,44.87,-93.06,91.14
1317.042,22.20,27.76,2216.00,71.46,29.53,1136.12,14.90,71.60,9.41,75.20,0.00,3.59,-0.87,0.64,44.13,104.58,16.13,21.30,44.87,-93.06,90.65
1318.036,23.94,26.87,2226.00,72.08,29.53,1136.84,14.12,71.60,3.92,75.20,0.00,3.44,-1.31,0.59,41.29,97.41,16.14,21.31,44.87,-93.06,89.87
1319.039,44.92,21.85,2200.50,72.08,29.53,1137.02,15.29,71.60,9.41,75.20,0.00,2.81,-3.77,0.59,22.00,52.51,16.15,21.31,44.87,-93.06,90.26
1320.028,64.67,11.81,2160.50,72.08,29.53,1137.56,10.98,71.60,6.27,75.20,0.00,1.50,-8.70,0.00,15.28,37.15,16.19,21.34,44.87,-93.06,90.38
1321.036,40.90,21.56,2166.75,71.46,29.53,1136.84,14.90,71.60,9.02,75.20,0.00,2.69,-3.92,-0.65,23.96,58.07,16.20,21.35,44.87,-93.06,90.46
1322.034,32.98,27.17,2204.50,71.46,29.53,1136.66,21.18,71.60,12.16,75.20,0.00,3.40,-1.16,-0.65,29.71,70.78,16.22,21.36,44.87,-93.06,90.28
1323.031,19.09,28.05,2235.50,71.46,29.53,1136.66,9.80,71.60,0.39,75.20,0.00,3.57,-0.73,0.00,51.33,120.59,16.23,21.35,44.87,-93.06,90.32
1324.035,103.36,10.04,2153.50,70.84,29.53,1135.40,14.12,71.60,8.24,75.20,0.00,1.25,-9.57,-0.58,9.40,22.92,16.27,21.39,44.87,-93.06,90.24
1325.034,32.68,25.10,2159.50,70.21,29.53,1133.78,13.73,71.60,1.18,75.20,0.00,3.12,-2.18,-1.25,29.46,71.64,16.28,21.39,44.87,-93.06,90.13
1326.038,50.17,16.83,2129.00,70.84,29.53,1132.70,11.37,71.60,9.02,75.20,0.00,2.10,-6.24,0.01,19.36,47.76,16.29,21.40,44.87,-93.06,90.06
1327.029,44.38,17.72,2153.50,70.84,29.53,1130.54,9.02,71.60,5.88,75.20,0.00,2.25,-5.80,-0.02,21.88,53.37,16.32,21.42,44.87,-93.06,89.97
1328.038,40.21,21.85,2143.75,70.21,29.53,1128.74,9.02,71.60,7.45,75.20,0.00,2.71,-3.77,-0.05,23.94,58.66,16.34,21.43,44.87,-93.06,90.19
1329.021,35.22,24.21,2158.00,70.21,29.53,1128.02,16.47,71.60,11.37,75.20,0.00,2.99,-2.61,-0.61,27.33,66.53,16.35,21.43,44.87,-93.06,90.35
1330.038,23.82,31.01,2214.50,70.84,29.53,1126.94,13.73,71.60,0.00,75.20,0.00,3.86,0.73,0.45,40.77,96.70,16.37,21.44,44.87,-93.06,90.38
1331.041,24.12,29.83,2209.25,70.84,29.53,1126.58,10.20,71.60,6.67,75.20,0.00,3.77,0.15,0.00,40.27,95.74,16.40,21.45,44.87,-93.05,90.34
1332.040,30.64,22.74,2182.50,71.46,29.53,1126.40,16.86,71.60,10.20,75.20,0.00,2.90,-3.34,0.61,31.97,76.94,16.42,21.45,44.87,-93.05,90.36
1333.039,48.41,14.47,2187.50,71.46,29.53,1126.40,13.73,71.60,10.20,75.20,0.00,1.82,-7.40,0.61,20.24,48.59,16.43,21.47,44.87,-93.05,90.42
1334.036,26.98,29.23,2267.00,71.46,29.53,1125.86,20.39,71.60,11.76,75.20,0.00,3.69,-0.15,0.00,36.32,84.14,16.45,21.47,44.87,-93.05,90.31
1335.040,67.92,10.93,2209.75,72.70,29.53,1126.58,10.98,71.60,6.67,75.20,0.00,1.43,-9.14,1.21,14.68,34.88,16.48,21.48,44.87,-93.05,90.16
1336.039,37.65,19.49,2208.25,72.70,29.53,1126.04,9.02,71.60,0.00,75.20,0.00,2.48,-4.93,0.58,26.48,62.97,16.50,21.49,44.87,-93.05,90.04
1337.036,66.76,16.83,2204.25,72.70,29.53,1125.50,5.88,71.60,0.00,75.20,0.00,2.14,-6.24,0.00,14.93,35.58,16.52,21.51,44.87,-93.05,90.21
1338.024,110.89,7.09,2205.75,72.70,29.53,1123.52,7.45,71.60,9.41,75.20,0.00,0.90,-11.02,0.00,8.99,21.40,16.53,21.52,44.87,-93.05,90.14
1339.030,23.74,24.81,2240.50,72.70,29.53,1121.18,6.67,71.60,0.00,75.20,0.00,3.16,-2.32,0.00,41.98,98.42,16.55,21.52,44.87,-93.05,90.14
1340.035,47.41,13.58,2242.00,72.70,29.53,1117.58,5.10,71.60,0.00,75.20,0.00,1.77,-7.83,0.00,21.02,49.25,16.58,21.56,44.87,-93.05,90.30
1341.035,133.93,6.20,2200.00,72.70,29.53,1114.88,4.71,71.60,0.00,75.20,0.00,0.80,-11.46,0.00,7.44,17.77,16.60,21.57,44.87,-93.05,90.48
1342.036,133.75,5.61,2184.75,72.08,29.53,1111.46,4.71,71.60,6.27,75.20,0.00,0.71,-11.75,-0.69,7.39,17.76,16.61,21.59,44.87,-93.05,90.00
1343.060,45.17,12.70,2176.50,72.08,29.53,1109.84,5.49,71.60,10.20,75.20,0.00,1.60,-8.27,-0.69,21.88,52.79,16.63,21.60,44.87,-93.05,90.32
1344.037,54.82,9.74,2194.25,72.08,29.53,1104.80,5.10,71.60,0.00,75.20,0.00,1.25,-9.72,0.05,18.03,43.15,16.66,21.62,44.87,-93.05,90.00
1345.029,127.14,5.91,2180.00,72.08,29.53,1101.38,4.71,71.60,0.00,75.20,0.00,0.75,-11.60,0.66,7.77,18.73,16.68,21.63,44.87,-93.05,90.28
1346.023,135.69,5.61,2161.00,71.46,29.53,1097.42,4.71,71.60,0.00,75.20,0.00,0.71,-11.75,-0.40,7.22,17.55,16.70,21.66,44.87,-93.05,90.41
1347.027,136.10,5.91,2147.50,70.84,29.53,1095.26,4.71,71.60,0.00,75.20,0.00,0.74,-11.60,-1.03,7.14,17.45,16.71,21.67,44.87,-93.05,90.27
