Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
331.303,25.70222,5.90602,979.5,6.835083,0.359856,29.234798,78.8,0,86,107.6,891.809,797.3127,-11.457981,-5.205837,-2.58361,3.6462445,19.55129,2.8631926,23.477047,45.0503,-93.01442,952.67395
331.404,25.696987,5.610719,962.5,6.835083,0.359856,29.234798,78.8,0,86,107.6,891.809,782.54767,-11.603019,-2.6812782,-2.58361,3.6469872,19.900663,2.863537,23.477291,45.0503,-93.01442,952.67395
331.504,23.360897,5.90602,946.25,6.2137117,0.359856,29.234798,78.8,0,86,107.6,891.809,776.6416,-11.457981,-2.4869,-3.08099,3.6469872,20.242418,2.8638532,23.477278,45.0503,-93.01442,952.67395
331.603,23.360897,5.90602,946.25,6.2137117,0.359856,29.234798,78.8,0,86,107.6,891.809,776.6416,-11.457981,-2.4869,-3.08099,3.6469872,20.242418,2.8638532,23.477278,45.0503,-93.01442,952.67395
331.704,23.344244,5.90602,931.25,6.2137117,0.359856,29.234798,78.8,0,86,107.6,891.809,779.59467,-11.457981,-2.4869,-2.5761373,3.6495888,20.583145,2.8641665,23.477262,45.0503,-93.01442,952.67395
331.804,23.344244,5.90602,931.25,6.2137117,0.359856,29.234798,78.8,0,86,107.6,891.809,779.59467,-11.457981,-2.4869,-2.5761373,3.6495888,20.583145,2.8641665,23.477262,45.0503,-93.01442,952.67395
331.903,20.70533,6.201321,909,5.592341,0.365148,29.234798,78.8,0,86,107.6,891.809,758.9236,-11.312943,-2.5229316,-3.0807235,3.7032592,21.39707,2.864447,23.476955,45.0503,-93.01442,952.67395
332.003,20.70533,6.201321,909,5.592341,0.365148,29.234798,78.8,0,86,107.6,891.809,758.9236,-11.312943,-2.5229316,-3.0807235,3.7032592,21.39707,2.864447,23.476955,45.0503,-93.01442,952.67395
332.104,21.00982,5.90602,903.5,5.592341,0.359856,29.234798,78.8,0,86,107.6,891.809,764.8296,-11.457981,-2.5229316,-2.580566,3.6495888,21.215332,2.8647263,23.476686,45.0503,-93.01442,952.67395
332.203,21.00982,5.90602,903.5,5.592341,0.359856,29.234798,78.8,0,86,107.6,891.809,764.8296,-11.457981,-2.5229316,-2.580566,3.6495888,21.215332,2.8647263,23.476686,45.0503,-93.01442,952.67395
332.302,18.404737,6.201321,906.5,4.9709697,0.365148,29.234798,78.8,0,86,107.6,891.809,829.79584,-11.312943,-2.5045302,-3.0814722,3.7032592,21.45608,2.8649776,23.47612,45.0503,-93.01446,952.64874
332.403,18.404737,6.201321,910.25,4.9709697,0.365148,29.234798,78.8,0,86,107.6,891.809,815.03076,-11.312943,-2.5045302,-2.5440397,3.7032592,21.367685,2.8652139,23.475586,45.0503,-93.01446,952.64874
332.503,18.404737,6.201321,910.25,4.9709697,0.365148,29.234798,78.8,0,86,107.6,891.809,815.03076,-11.312943,-2.5045302,-2.5440397,3.7032592,21.367685,2.8652139,23.475586,45.0503,-93.01446,952.64874
332.604,18.675396,6.201321,888.25,4.9709697,0.359856,29.234798,78.8,0,86,107.6,891.809,812.07776,-11.312943,3.642464E-15,-2.5440397,3.6495888,21.57957,2.8654647,23.475058,45.0503,-93.01446,952.64874
332.703,18.675396,6.201321,888.25,4.9709697,0.359856,29.234798,78.8,0,86,107.6,891.809,812.07776,-11.312943,3.642464E-15,-2.5440397,3.6495888,21.57957,2.8654647,23.475058,45.0503,-93.01446,952.64874
332.803,16.093204,6.791923,856.25,4.3495984,0.365148,29.234798,78.8,0,86,109.4,891.809,770.7356,-11.022868,-2.4876494,-2.5366578,3.705777,22.730698,2.865686,23.474226,45.0503,-93.01446,952.64874
332.903,16.093204,6.791923,856.25,4.3495984,0.365148,29.234798,78.8,0,86,109.4,891.809,770.7356,-11.022868,-2.4876494,-2.5366578,3.705777,22.730698,2.865686,23.474226,45.0503,-93.01446,952.64874
333.003,16.450832,6.791923,824.5,4.3495984,0.35721,29.234798,78.8,0,86,109.4,891.809,750.0645,-11.022868,-2.4876494,-2.0004022,3.6252165,23.09284,2.8659048,23.473461,45.0503,-93.01446,952.64874
333.104,16.450832,6.791923,824.5,4.3495984,0.35721,29.234798,78.8,0,86,109.4,891.809,750.0645,-11.022868,-2.4876494,-2.0004022,3.6252165,23.09284,2.8659048,23.473461,45.0503,-93.01446,952.64874
333.203,13.987515,7.087224,787,3.7282271,0.359856,29.234798,78.8,0,86,109.4,891.809,750.0645,-10.8778305,-2.5066643,-2.5017352,3.6545546,24.388988,2.866093,23.472416,45.0503,-93.01446,952.64874
333.303,13.987515,7.087224,787,3.7282271,0.359856,29.234798,78.8,0,86,109.4,891.809,750.0645,-10.8778305,-2.5066643,-2.5017352,3.6545546,24.388988,2.866093,23.472416,45.0503,-93.01448,952.7554
333.403,13.119325,7.677826,736.5,3.7282271,0.38367,29.234798,78.8,0,86,109.4,891.809,782.54767,-10.587755,-2.5066643,-2.0043552,3.8964,27.785925,2.8662708,23.471266,45.0503,-93.01448,952.7554
333.504,10.82083,7.973127,700.5,3.1068559,0.387639,29.234798,78.8,0,86,109.4,891.809,791.4067,-10.442718,-2.502239,-2.504803,3.9367077,29.516108,2.866428,23.46976,45.0503,-93.01448,952.7554
333.604,10.82083,7.973127,700.5,3.1068559,0.387639,29.234798,78.8,0,86,109.4,891.809,791.4067,-10.442718,-2.502239,-2.504803,3.9367077,29.516108,2.866428,23.46976,45.0503,-93.01448,952.7554
333.703,10.82083,8.268428,670,3.1068559,0.387639,29.234798,78.8,0,86,109.4,891.809,738.2525,-10.297679,-2.502239,-2.0002167,3.9367077,30.859753,2.8665845,23.468264,45.0503,-93.01448,952.7554
333.803,10.82083,8.268428,670,3.1068559,0.387639,29.234798,78.8,0,86,109.4,891.809,738.2525,-10.297679,-2.502239,-2.0002167,3.9367077,30.859753,2.8665845,23.468264,45.0503,-93.01448,952.7554
333.903,8.83764,8.563729,647.5,2.4854848,0.379701,29.234798,78.8,0,86,109.4,891.809,761.8766,-10.152641,-2.5202246,-2.5042615,3.8560925,31.278198,2.8667092,23.466572,45.0503,-93.01448,952.7554
334.003,8.83764,8.563729,647.5,2.4854848,0.379701,29.234798,78.8,0,86,109.4,891.809,761.8766,-10.152641,-2.5202246,-2.5042615,3.8560925,31.278198,2.8667092,23.466572,45.0503,-93.01448,952.7554
334.103,9.123751,9.154331,627,2.4854848,0.367794,29.234798,78.8,0,86,109.4,891.809,782.54767,-9.862566,-2.5202246,-2.0033555,3.7351696,31.287933,2.866834,23.46497,45.0503,-93.01448,952.7554
334.203,6.6982465,9.449632,616,1.8641136,0.375732,29.234798,78.8,0,86,109.4,891.809,776.6416,-9.717528,-2.5177097,-2.5068974,3.815785,32.533985,2.8669276,23.463049,45.0503,-93.01448,952.7554
334.303,6.6982465,9.449632,616,1.8641136,0.375732,29.234798,78.8,0,86,109.4,891.809,776.6416,-9.717528,-2.5177097,-2.5068974,3.815785,32.533985,2.8669276,23.463049,45.0503,-93.014496,952.59955
334.403,6.9937577,9.449632,607.25,1.8641136,0.359856,29.234798,78.8,0,86,109.4,891.809,753.0176,-9.717528,-2.5177097,-2.5068974,3.6545546,31.60829,2.8670216,23.46124,45.0503,-93.014496,952.59955
334.503,6.9937577,9.449632,607.25,1.8641136,0.359856,29.234798,78.8,0,86,109.4,891.809,753.0176,-9.717528,-2.5177097,-2.5068974,3.6545546,31.60829,2.8670216,23.46124,45.0503,-93.014496,952.59955
334.603,7.1515117,9.449632,605.25,1.8641136,0.351918,29.234798,78.8,0,86,109.4,891.809,758.9236,-9.717528,3.642464E-15,-2.0093675,3.5739393,31.013191,2.867115,23.459494,45.0503,-93.014496,952.59955
334.703,7.1515117,9.449632,605.25,1.8641136,0.351918,29.234798,78.8,0,86,109.4,891.809,758.9236,-9.717528,3.642464E-15,-2.0093675,3.5739393,31.013191,2.867115,23.459494,45.0503,-93.014496,952.59955
334.803,1.3860124,12.697943,604.25,1.2427424,1.210545,29.234798,78.8,0,86,109.4,891.809,738.2525,-8.122113,-2.5156512,-2.5124977,12.293814,106.85726,2.8671777,23.45135,45.0503,-93.014496,952.59955
334.903,1.3860124,12.697943,604.25,1.2427424,1.210545,29.234798,78.8,0,86,109.4,891.809,738.2525,-8.122113,-2.5156512,-2.5124977,12.293814,106.85726,2.8671777,23.45135,45.0503,-93.014496,952.59955
335.003,2.318467,15.355652,636.75,1.2427424,0.723681,29.234798,78.8,0,86,109.4,891.809,764.8296,-6.816774,-2.5156512,-2.011165,7.3494167,60.62029,2.8672366,23.446945,45.0503,-93.014496,952.59955
335.103,3.2471225,14.174448,790.5,1.2427424,0.517293,29.234798,78.8,0,86,109.4,891.809,812.07776,-7.3969245,3.642464E-15,-2.011165,5.247532,34.864807,2.8672993,23.443766,45.0503,-93.014496,952.59955
335.203,3.2471225,14.174448,790.5,1.2427424,0.517293,29.234798,78.8,0,86,109.4,891.809,812.07776,-7.3969245,3.642464E-15,-2.011165,5.247532,34.864807,2.8672993,23.443766,45.0503,-93.014496,952.59955
335.303,3.5523849,12.993244,823,1.2427424,0.472311,29.234798,78.8,0,86,109.4,891.809,859.3259,-7.9770756,3.642464E-15,-1.510717,4.7966027,30.610329,2.867362,23.440893,45.0503,-93.0145,952.6044
335.403,3.5523849,12.993244,823,1.2427424,0.472311,29.234798,78.8,0,86,109.4,891.809,859.3259,-7.9770756,3.642464E-15,-1.510717,4.7966027,30.610329,2.867362,23.440893,45.0503,-93.0145,952.6044
335.503,3.162597,12.107341,806.5,1.2427424,0.530523,29.234798,78.8,0,86,109.4,891.809,874.09094,-8.412189,3.642464E-15,-1.510717,5.3877807,35.086464,2.8674242,23.437634,45.0503,-93.0145,952.6044
335.603,3.162597,12.107341,806.5,1.2427424,0.530523,29.234798,78.8,0,86,109.4,891.809,874.09094,-8.412189,3.642464E-15,-1.510717,5.3877807,35.086464,2.8674242,23.437634,45.0503,-93.0145,952.6044
335.704,2.9837666,12.402642,780.25,1.2427424,0.564921,29.234798,78.8,0,86,109.4,891.809,868.18494,-8.267151,3.642464E-15,-1.0066721,5.710695,38.440517,2.8674874,23.434088,45.0503,-93.0145,952.6044
335.803,2.9837666,12.402642,780.25,1.2427424,0.564921,29.234798,78.8,0,86,109.4,891.809,868.18494,-8.267151,3.642464E-15,-1.0066721,5.710695,38.440517,2.8674874,23.434088,45.0503,-93.0145,952.6044
335.903,4.013944,12.993244,754.25,1.8641136,0.637686,29.234798,78.8,0,86,109.4,891.809,874.09094,-7.9770756,2.478345,-0.5110032,6.3675694,44.33967,2.8675826,23.430325,45.0503,-93.0145,952.6044
336.005,4.013944,12.993244,754.25,1.8641136,0.637686,29.234798,78.8,0,86,109.4,891.809,874.09094,-7.9770756,2.478345,-0.5110032,6.3675694,44.33967,2.8675826,23.430325,45.0503,-93.0145,952.6044
336.103,3.97216,13.288545,745,1.8641136,0.652239,29.234798,78.8,0,86,109.4,891.809,862.27893,-7.832038,2.478345,-0.0074612405,6.4345512,45.362404,2.867671,23.426792,45.0503,-93.0145,952.6044
336.204,4.365262,13.583846,748,1.8641136,0.600642,29.234798,78.8,0,86,109.4,891.809,817.98376,-7.6870003,3.642464E-15,-0.0074612405,5.8551054,41.111866,2.867765,23.423439,45.0503,-93.0145,952.6044
336.303,4.365262,13.583846,748,1.8641136,0.600642,29.234798,78.8,0,86,109.4,891.809,817.98376,-7.6870003,3.642464E-15,-0.0074612405,5.8551054,41.111866,2.867765,23.423439,45.050304,-93.01451,953.4814
336.403,4.6053877,13.583846,752.5,1.8641136,0.579474,29.234798,78.8,0,86,109.4,891.809,832.74884,-7.6870003,3.642464E-15,-0.0074612405,5.5498195,38.735252,2.8678586,23.420315,45.050304,-93.01451,953.4814
336.504,4.6053877,13.583846,752.5,1.8641136,0.579474,29.234798,78.8,0,86,109.4,891.809,832.74884,-7.6870003,3.642464E-15,-0.0074612405,5.5498195,38.735252,2.8678586,23.420315,45.050304,-93.01451,953.4814
336.603,4.7129645,13.583846,745.75,1.8641136,0.572859,29.234798,78.8,0,86,109.4,891.809,829.79584,-7.6870003,3.642464E-15,0.49566898,5.4231405,38.193695,2.8679519,23.417294,45.050304,-93.01451,953.4814
336.703,4.7129645,13.583846,745.75,1.8641136,0.572859,29.234798,78.8,0,86,109.4,891.809,829.79584,-7.6870003,3.642464E-15,0.49566898,5.4231405,38.193695,2.8679519,23.417294,45.050304,-93.01451,953.4814
336.803,4.767511,13.583846,739.75,1.8641136,0.572859,29.234798,78.8,0,86,109.4,891.809,820.93677,-7.6870003,3.642464E-15,0.49566898,5.3610926,38.062946,2.8680456,23.414297,45.050304,-93.01451,953.4814
336.904,4.767511,13.583846,739.75,1.8641136,0.572859,29.234798,78.8,0,86,109.4,891.809,820.93677,-7.6870003,3.642464E-15,0.49566898,5.3610926,38.062946,2.8680456,23.414297,45.050304,-93.01451,953.4814
337.003,5.0798573,13.288545,732.25,1.8641136,0.543753,29.234798,78.8,0,86,109.4,891.809,809.12476,-7.832038,3.642464E-15,0.49566898,5.0314536,36.088444,2.8681395,23.41153,45.050304,-93.01451,953.4814
337.103,5.2602463,13.288545,727.5,1.8641136,0.535815,29.234798,78.8,0,86,109.4,891.809,788.4537,-7.832038,3.642464E-15,0.49566898,4.858911,35.07842,2.8682334,23.408886,45.050304,-93.01451,953.4814
337.203,5.2602463,13.288545,727.5,1.8641136,0.535815,29.234798,78.8,0,86,109.4,891.809,788.4537,-7.832038,3.642464E-15,0.49566898,4.858911,35.07842,2.8682334,23.408886,45.050304,-93.01451,953.4814
337.303,4.9892263,13.288545,717.75,1.8641136,0.564921,29.234798,78.8,0,86,109.4,891.809,791.4067,-7.832038,3.642464E-15,0.49566898,5.122852,37.48631,2.8683271,23.406063,45.050304,-93.01453,953.49866
337.404,4.9892263,13.288545,717.75,1.8641136,0.564921,29.234798,78.8,0,86,109.4,891.809,791.4067,-7.832038,3.642464E-15,0.49566898,5.122852,37.48631,2.8683271,23.406063,45.050304,-93.01453,953.49866
337.503,4.9200916,13.583846,717.25,1.8641136,0.572859,29.234798,78.8,0,86,109.4,891.809,782.54767,-7.6870003,3.642464E-15,0.49566898,5.1948357,38.039547,2.8684201,23.40321,45.050304,-93.01453,953.49866
337.603,4.9200916,13.583846,717.25,1.8641136,0.572859,29.234798,78.8,0,86,109.4,891.809,782.54767,-7.6870003,3.642464E-15,0.49566898,5.1948357,38.039547,2.8684201,23.40321,45.050304,-93.01453,953.49866
337.704,5.0483403,13.879147,723.5,1.8641136,0.558306,29.234798,78.8,0,86,109.4,891.809,770.7356,-7.541962,3.642464E-15,4.0067106E-15,5.0628653,36.752926,2.8685143,23.40042,45.050304,-93.01453,953.49866
337.803,5.0483403,13.879147,723.5,1.8641136,0.558306,29.234798,78.8,0,86,109.4,891.809,770.7356,-7.541962,3.642464E-15,4.0067106E-15,5.0628653,36.752926,2.8685143,23.40042,45.050304,-93.01453,953.49866
337.903,6.0955644,14.174448,727.5,2.4854848,0.616518,29.234798,78.8,0,86,109.4,891.809,788.4537,-7.3969245,2.6561368,0.53122735,5.590747,40.361835,2.8686328,23.397676,45.050304,-93.01453,953.49866
338.004,6.2566805,14.174448,741.75,2.4854848,0.600642,29.234798,78.8,0,86,109.4,891.809,785.5007,-7.3969245,2.6561368,0.53122735,5.4467793,38.56704,2.8687582,23.394873,45.050304,-93.01453,953.49866
338.104,6.2566805,14.174448,741.75,2.4854848,0.600642,29.234798,78.8,0,86,109.4,891.809,785.5007,-7.3969245,2.6561368,0.53122735,5.4467793,38.56704,2.8687582,23.394873,45.050304,-93.01453,953.49866
338.203,6.397597,13.879147,750.5,2.4854848,0.587412,29.234798,78.8,0,86,109.4,891.809,797.3127,-7.541962,3.642464E-15,0.53122735,5.326806,37.2778,2.8688831,23.392168,45.050304,-93.01453,953.49866
338.303,6.397597,13.879147,750.5,2.4854848,0.587412,29.234798,78.8,0,86,109.4,891.809,797.3127,-7.541962,3.642464E-15,0.53122735,5.326806,37.2778,2.8688831,23.392168,45.050304,-93.01454,953.3838
338.403,6.326354,13.879147,760.5,2.4854848,0.594027,29.234798,78.8,0,86,109.4,891.809,841.60785,-7.541962,3.642464E-15,0.53122735,5.3867927,37.2019,2.8690078,23.389425,45.050304,-93.01454,953.3838
338.503,6.326354,13.879147,760.5,2.4854848,0.594027,29.234798,78.8,0,86,109.4,891.809,841.60785,-7.541962,3.642464E-15,0.53122735,5.3867927,37.2019,2.8690078,23.389425,45.050304,-93.01454,953.3838
338.603,6.397597,13.583846,763.25,2.4854848,0.587412,29.234798,78.8,0,86,109.4,891.809,791.4067,-7.6870003,3.642464E-15,0.53122735,5.326806,36.65508,2.8691337,23.3867,45.050304,-93.01454,953.3838
338.704,6.652302,13.288545,767.75,2.4854848,0.564921,29.234798,78.8,0,86,109.4,891.809,791.4067,-7.832038,3.642464E-15,0.53122735,5.122852,35.045,2.869258,23.384153,45.050304,-93.01454,953.3838
338.803,6.652302,13.288545,767.75,2.4854848,0.564921,29.234798,78.8,0,86,109.4,891.809,791.4067,-7.832038,3.642464E-15,0.53122735,5.122852,35.045,2.869258,23.384153,45.050304,-93.01454,953.3838
338.903,6.397597,12.993244,770.5,2.4854848,0.587412,29.234798,78.8,0,86,109.4,891.809,788.4537,-7.9770756,3.642464E-15,0.53122735,5.326806,36.310173,2.8693829,23.381449,45.050304,-93.01454,953.3838
339.004,6.397597,12.993244,770.5,2.4854848,0.587412,29.234798,78.8,0,86,109.4,891.809,788.4537,-7.9770756,3.642464E-15,0.53122735,5.326806,36.310173,2.8693829,23.381449,45.050304,-93.01454,953.3838
339.104,8.4139,12.697943,773.25,3.1068559,0.558306,29.234798,78.8,0,86,109.4,891.809,806.17175,-8.122113,2.521276,1.0354825,5.0628653,34.388287,2.8695388,23.379189,45.050304,-93.01454,953.3838
339.203,8.4139,12.697943,773.25,3.1068559,0.558306,29.234798,78.8,0,86,109.4,891.809,806.17175,-8.122113,2.521276,1.0354825,5.0628653,34.388287,2.8695388,23.379189,45.050304,-93.01454,953.3838
339.303,8.419779,12.697943,772.75,3.1068559,0.558306,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,2.521276,1.0354825,5.059331,34.386513,2.869695,23.376928,45.0503,-93.014565,953.2675
339.404,8.419779,12.697943,772.75,3.1068559,0.558306,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,2.521276,1.0354825,5.059331,34.386513,2.869695,23.376928,45.0503,-93.014565,953.2675
339.503,8.321187,12.697943,772.25,3.1068559,0.564921,29.234798,78.8,0,86,109.4,891.809,820.93677,-8.122113,3.642464E-15,1.0354825,5.1192756,34.816463,2.8698435,23.37474,45.0503,-93.014565,953.2675
339.602,8.321187,12.697943,772.25,3.1068559,0.564921,29.234798,78.8,0,86,109.4,891.809,820.93677,-8.122113,3.642464E-15,1.0354825,5.1192756,34.816463,2.8698435,23.37474,45.0503,-93.014565,953.2675
339.703,9.087332,12.402642,773.25,3.1068559,0.517293,29.234798,78.8,0,86,109.4,891.809,815.03076,-8.267151,3.642464E-15,0.5042552,4.687674,31.839888,2.8700004,23.37273,45.0503,-93.014565,953.2675
339.804,8.773202,12.697943,761.75,3.1068559,0.535815,29.234798,78.8,0,86,109.4,891.809,844.56085,-8.122113,3.642464E-15,0.5042552,4.855519,33.47783,2.8701572,23.370605,45.0503,-93.014565,953.2675
339.904,8.773202,12.697943,761.75,3.1068559,0.535815,29.234798,78.8,0,86,109.4,891.809,844.56085,-8.122113,3.642464E-15,0.5042552,4.855519,33.47783,2.8701572,23.370605,45.0503,-93.014565,953.2675
340.003,8.645125,12.697943,755.75,3.1068559,0.543753,29.234798,78.8,0,86,109.4,891.809,850.46686,-8.122113,3.642464E-15,0.5042552,4.9274526,34.24352,2.870314,23.368433,45.0503,-93.014565,953.2675
340.104,8.645125,12.697943,755.75,3.1068559,0.543753,29.234798,78.8,0,86,109.4,891.809,850.46686,-8.122113,3.642464E-15,0.5042552,4.9274526,34.24352,2.870314,23.368433,45.0503,-93.014565,953.2675
340.203,8.419779,12.697943,748,3.1068559,0.558306,29.234798,78.8,0,86,109.4,891.809,832.74884,-8.122113,3.642464E-15,0.5042552,5.059331,35.524303,2.870499,23.36576,45.0503,-93.014565,953.2675
340.304,8.419779,12.697943,748,3.1068559,0.558306,29.234798,78.8,0,86,109.4,891.809,832.74884,-8.122113,3.642464E-15,0.5042552,5.059331,35.524303,2.870499,23.36576,45.050304,-93.01458,953.43854
340.404,8.541218,12.697943,745.5,3.1068559,0.550368,29.234798,78.8,0,86,109.4,891.809,815.03076,-8.122113,3.642464E-15,0.5042552,4.987397,35.136654,2.8706439,23.363712,45.050304,-93.01458,953.43854
340.503,8.541218,12.697943,745.5,3.1068559,0.550368,29.234798,78.8,0,86,109.4,891.809,815.03076,-8.122113,3.642464E-15,0.5042552,4.987397,35.136654,2.8706439,23.363712,45.050304,-93.01458,953.43854
340.603,6.8329744,12.697943,741.75,2.4854848,0.550368,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,-2.3886223,0.026530731,4.987397,35.31429,2.8707757,23.361118,45.050304,-93.01458,953.43854
340.703,6.8329744,12.697943,741.75,2.4854848,0.550368,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,-2.3886223,0.026530731,4.987397,35.31429,2.8707757,23.361118,45.050304,-93.01458,953.43854
340.803,6.735823,12.697943,737.75,2.4854848,0.558306,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,-2.3886223,0.026530731,5.059331,36.017864,2.8708932,23.358755,45.050304,-93.01458,953.43854
340.902,7.0185614,12.697943,738.25,2.4854848,0.535815,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,3.642464E-15,-0.47772446,4.855519,34.543495,2.8710232,23.356297,45.050304,-93.01458,953.43854
341.004,7.0185614,12.697943,738.25,2.4854848,0.535815,29.234798,78.8,0,86,109.4,891.809,809.12476,-8.122113,3.642464E-15,-0.47772446,4.855519,34.543495,2.8710232,23.356297,45.050304,-93.01458,953.43854
341.103,6.9161005,12.697943,731,2.4854848,0.543753,29.234798,78.8,0,86,109.4,891.809,788.4537,-8.122113,3.642464E-15,-0.47772446,4.9274526,35.402927,2.8711421,23.353992,45.050304,-93.01458,953.43854
341.203,6.9161005,12.697943,731,2.4854848,0.543753,29.234798,78.8,0,86,109.4,891.809,788.4537,-8.122113,3.642464E-15,-0.47772446,4.9274526,35.402927,2.8711421,23.353992,45.050304,-93.01458,953.43854
341.303,5.1906967,12.697943,724.75,1.8641136,0.543753,29.234798,78.8,0,86,109.4,891.809,785.5007,-8.122113,-2.5011566,-0.9779558,4.924015,35.68332,2.8712366,23.351309,45.0503,-93.014595,953.23987
341.403,5.1906967,12.697943,724.75,1.8641136,0.543753,29.234798,78.8,0,86,109.4,891.809,785.5007,-8.122113,-2.5011566,-0.9779558,4.924015,35.68332,2.8712366,23.351309,45.0503,-93.014595,953.23987
341.503,5.055394,12.697943,723,1.8641136,0.558306,29.234798,78.8,0,86,109.4,891.809,782.54767,-8.122113,-2.5011566,-0.9779558,5.0558014,36.727028,2.8713305,23.348543,45.0503,-93.014595,953.23987
341.603,5.055394,12.697943,723,1.8641136,0.558306,29.234798,78.8,0,86,109.4,891.809,782.54767,-8.122113,-2.5011566,-0.9779558,5.0558014,36.727028,2.8713305,23.348543,45.0503,-93.014595,953.23987
341.702,5.055394,12.993244,718.75,1.8641136,0.558306,29.234798,78.8,0,86,109.4,891.809,776.6416,-7.9770756,3.642464E-15,-0.9779558,5.0558014,36.944195,2.8714247,23.34577,45.0503,-93.014595,953.23987
341.803,3.4604645,13.288545,711.5,1.2427424,0.543753,29.234798,78.8,0,86,109.4,891.809,797.3127,-7.832038,-2.500465,-1.4780488,4.924015,36.347836,2.8714876,23.342833,45.0503,-93.014595,953.23987
341.904,3.4604645,13.288545,711.5,1.2427424,0.543753,29.234798,78.8,0,86,109.4,891.809,797.3127,-7.832038,-2.500465,-1.4780488,4.924015,36.347836,2.8714876,23.342833,45.0503,-93.014595,953.23987
