# StartTime = 08/13/2024 03:00:35.0499 PM
Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
66.023,8.537949,74.117645,116.6,23.62408,1485.25,8.077826,29.5301,806.72,11.372549,91.4,6.27451,105.8,95,1.4272856,-2.9007547,12.9721985,45.872044,0.18147457,0.020275056,8.950632,2.1893241,44.86023,-93.345604,271.51572
66.990,5.721976,28.62745,116.6,17.71806,2091,9.941939,29.5301,806.9,12.156863,91.4,7.0588236,105.8,95,1.5181732,-5.8015094,23.823069,59.838093,0.1840935,0.020730997,8.880109,2.206711,44.86022,-93.345665,271.51572
67.987,3.8442664,43.92157,116.6,29.825401,2456.5,12.4274235,29.5301,807.8,62.7451,91.4,18.039215,105.8,95,3.597874,0.14503774,44.324135,94.7671,0.18824515,0.021812119,8.6303005,2.2705853,44.860226,-93.34572,316.5072
68.987,2.3696856,70.588234,116.6,38.68443,3244.75,14.291537,29.5301,809.6,25.09804,91.4,16.470589,105.8,95,5.482247,4.49617,82.691505,133.84856,0.19118299,0.023121502,8.268622,2.369903,44.860382,-93.34568,0.46285948
69.985,2.5396526,80,116.6,45.476353,3218,19.883879,29.5301,810.86,27.450981,91.4,16.470589,105.8,95,8.512801,7.832038,107.34936,175.2054,0.19579767,0.024920847,7.856782,2.49413,44.860485,-93.34567,0.46285948
71.013,3.3474178,74.117645,125.6,41.932743,3125.75,24.854847,29.5301,814.46,21.17647,89.6,13.725491,107.6,91.4,7.7847543,6.091585,101.80611,171.06204,0.20235556,0.026946668,7.5094843,2.6094782,44.860603,-93.34567,0.46285948
71.993,4.4128575,66.666664,125.6,39.570335,2902.25,31.06856,29.5301,822.2,68.62745,89.6,21.960785,107.6,91.4,7.135585,4.931283,96.53257,174.69205,0.21443413,0.02953107,7.2613063,2.6986651,44.860744,-93.34569,0.46285948
72.992,3.558296,93.72549,125.6,53.449482,3475.75,34.796787,29.5301,829.76,36.47059,89.6,18.039215,107.6,91.4,8.949194,11.748056,134.08177,202.60738,0.22433856,0.03244797,6.913793,2.8343103,44.860897,-93.34569,0.49135768
74.010,3.9883983,57.2549,125.6,36.617325,3196.25,38.525013,29.5301,834.08,19.215687,89.6,12.156863,107.6,91.4,7.342446,3.4809058,132.43932,217.62575,0.2325715,0.034427755,6.7553496,2.9007878,44.86107,-93.34569,0.49135768
74.990,6.9618287,24.705883,125.6,19.785168,2455.25,41.010498,29.5301,843.08,12.941176,87.8,9.411765,107.6,91.4,3.6482625,-4.7862453,80.768936,172.77573,0.24181323,0.03575067,6.7638803,2.8971293,44.86124,-93.34568,0.57777303
