Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Hard Brake Count, Latitude (deg), Longitude (deg), Bearing (deg)
2117.019,23.588,23.32878,2252.25,68.972206,10.588235,86,3.9215686,87.8,3.1156497,-2.9007547,40.09181,93.491714,28.99886,23.172224,0,45.035492,-92.90507,89.411415
2118.003,90.453995,10.630836,2234.75,68.972206,6.27451,86,7.45098,87.8,1.3733323,-9.137378,10.454879,24.571074,29.020664,23.181728,0,45.035496,-92.90467,89.74282
2119.011,20.437992,31.597206,2294.75,68.972206,20,86,7.0588236,87.8,4.2039804,1.1603019,46.270958,105.90274,29.039545,23.180716,0,45.0355,-92.904274,89.29516
2119.998,15.106521,31.006605,2358.75,68.972206,17.254902,86,8.627451,87.8,3.9988444,0.87022644,62.601147,139.39091,29.060734,23.179598,0,45.0355,-92.903885,90
2121.018,37.613487,15.650953,2291.5,68.972206,6.27451,86,0.78431374,87.8,2.1297483,-6.671736,25.142193,57.62585,29.070189,23.182613,0,45.0355,-92.90349,89.89083
2122.014,94.513435,6.791923,2248.5,68.972206,7.0588236,86,7.0588236,87.8,0.89787984,-11.022868,10.005832,23.371918,29.080082,23.188519,0,45.0355,-92.9031,89.89083
2123.009,34.21577,23.62408,2259.5,67.72946,15.294118,86,10.588235,87.8,3.0712705,-2.755717,27.140882,63.087845,29.116741,23.196934,0,45.0355,-92.90271,89.72418
2124.002,38.622276,21.852274,2233.5,68.35083,10.980392,86,7.8431373,87.8,2.8380888,-3.6259434,24.264904,57.059334,29.137053,23.200096,0,45.0355,-92.90232,89.853905
2125.029,103.26631,7.087224,2245.75,67.72946,5.490196,86,4.7058825,87.8,0.9154526,-10.8778305,8.992731,21.03121,29.157518,23.209692,0,45.0355,-92.90193,89.78932
2126.011,42.212803,16.832157,2237.25,67.108086,21.17647,86,12.941176,87.8,2.2013896,-6.091585,21.797333,51.17088,29.177652,23.217222,0,45.035503,-92.90154,89.62438
2126.995,17.321276,30.120703,2313.5,67.108086,12.941176,86,7.8431373,87.8,3.8876326,0.43511322,53.121174,120.59581,29.188614,23.214249,0,45.035503,-92.90116,89.719986
2128.061,99.5505,10.630836,2228.25,67.108086,14.90196,86,8.627451,87.8,1.3750188,-9.137378,9.242811,21.785837,29.209139,23.223368,0,45.035507,-92.90077,89.42489
2129.112,19.841969,31.301907,2271.25,67.108086,14.509804,86,7.45098,87.8,4.0703363,1.0152642,46.372738,107.23385,29.22857,23.222767,0,45.035507,-92.90039,89.49719
2130.063,84.12888,10.630836,2203,67.108086,10.588235,86,9.411765,87.8,1.35248,-9.137378,10.937105,26.07486,29.248838,23.232038,0,45.035507,-92.9,89.84918
2131.028,43.522484,18.603964,2205.75,67.108086,6.27451,86,3.137255,87.8,2.4532387,-5.221359,21.141405,50.339817,29.269707,23.233917,0,45.03551,-92.89961,89.63401
2132.010,18.302074,28.348896,2232.5,67.108086,15.294118,86,9.019608,87.8,3.7014704,-0.43511322,50.274437,118.27415,29.2911,23.23428,0,45.03551,-92.89923,89.63401
2133.016,22.445366,27.167692,2243.75,67.72946,14.90196,86,0,87.8,3.4990473,-1.0152642,41.373623,96.84633,29.301783,23.233995,0,45.03551,-92.89884,90
2133.996,87.40807,9.449632,2228.25,67.72946,10.588235,86,6.6666665,87.8,1.2155608,-9.717528,10.624261,25.041992,29.32333,23.24518,0,45.035515,-92.89845,89.77299
2135.027,48.079395,20.67107,2212,67.108086,7.45098,86,0.78431374,87.8,2.7094235,-4.2060943,19.137646,45.43991,29.343313,23.252144,0,45.035515,-92.89806,89.77299
2136.026,36.166557,18.899263,2252.75,66.48672,14.509804,86,8.627451,87.8,2.4117684,-5.0763206,25.205793,58.765366,29.362514,23.260786,0,45.03552,-92.89768,89.72149
2137.009,83.17489,10.926137,2208.25,67.108086,5.882353,86,7.0588236,87.8,1.4039164,-8.99234,11.0625515,26.311228,29.381893,23.268656,0,45.03552,-92.8973,89.23878
2138.002,49.221485,15.060351,2193.25,66.48672,5.882353,86,0,87.8,1.9616276,-6.9618115,18.520506,44.350525,29.40213,23.2734,0,45.035522,-92.89692,89.65906
2139.006,106.85749,7.087224,2196.25,65.86535,4.7058825,86,1.1764706,87.8,0.89674693,-10.8778305,8.451323,20.210495,29.412361,23.279741,0,45.035522,-92.89654,89.696304
2140.020,36.61221,18.308662,2201.5,65.24397,7.8431373,86,0,87.8,2.3036573,-5.3663964,24.433582,58.291138,29.433792,23.289528,0,45.035522,-92.89617,90
2141.012,128.50726,6.201321,2181,64.622604,4.7058825,86,0,87.8,0.78858894,-11.312943,6.894923,16.603813,29.453758,23.301678,0,45.035522,-92.89579,89.80176
2142.003,94.05603,6.791923,2159.5,64.001236,5.098039,86,2.745098,87.8,0.85164386,-11.022868,9.3298435,22.691082,29.474197,23.31405,0,45.035526,-92.89543,89.77698
2143.008,25.226326,23.91938,2172.25,63.37986,14.90196,86,8.627451,87.8,3.0406651,-2.6106794,34.44847,83.29026,29.493118,23.317455,0,45.035526,-92.895065,89.586174
2144.021,23.97085,27.167692,2177.5,63.37986,10.980392,86,0,87.8,3.404616,-1.0152642,36.252712,87.44126,29.501743,23.317644,0,45.035526,-92.8947,89.70646
2145.014,118.605225,6.496622,2147.25,63.37986,5.098039,86,3.137255,87.8,0.79643834,-11.167906,7.3268976,17.921385,29.523603,23.330883,0,45.035526,-92.89433,90
2145.999,113.3282,6.496622,2147.5,62.75849,4.7058825,86,7.0588236,87.8,0.8039342,-11.167906,7.5928903,18.569834,29.541407,23.341946,0,45.03553,-92.893974,89.32832
2146.999,91.04064,7.382525,2146.25,62.13712,5.098039,86,0,87.8,0.9113256,-10.732793,9.358116,22.900354,29.559889,23.350487,0,45.03553,-92.893616,89.45103
2148.001,123.40777,6.201321,2118.75,61.515747,4.7058825,86,0,87.8,0.7618465,-11.312943,6.834653,16.94224,29.57652,23.361025,0,45.035534,-92.893265,89.67432
2149.001,121.09338,6.201321,2103.25,60.89438,4.7058825,86,0,87.8,0.75800055,-11.312943,6.894923,17.2176,29.586594,23.36753,0,45.035534,-92.89292,89.67432
2150.004,122.75146,5.90602,2039.5,59.030262,4.7058825,86,0,89.6,0.7070839,-11.457981,6.5935717,16.979742,29.605862,23.379839,0,45.035534,-92.892586,89.45617
2151.000,122.22684,5.90602,2009,57.16615,4.3137255,86,0,89.6,0.68612945,-11.457981,6.4127607,16.76483,29.622984,23.390804,0,45.035534,-92.89226,89.45617
2152.009,124.1658,5.90602,1994.75,56.544777,4.3137255,86,0,89.6,0.68221116,-11.457981,6.244004,16.440262,29.639393,23.401365,0,45.035538,-92.89194,89.47136
2152.994,122.801346,5.90602,1971,55.92341,4.3137255,86,0,89.6,0.67565227,-11.457981,6.244004,16.638363,29.657204,23.412724,0,45.03554,-92.89162,89.73917
2154.013,121.43688,5.90602,1957.25,55.302036,4.3137255,86,0,89.6,0.6694341,-11.457981,6.244004,16.75525,29.673264,23.422884,0,45.03554,-92.891304,90
2155.008,121.24272,5.90602,1949.25,54.680664,4.3137255,86,0,89.6,0.66687864,-11.457981,6.1837335,16.661623,29.682413,23.428734,0,45.03554,-92.89099,89.57541
2156.011,119.86496,6.201321,1927.5,54.05929,4.3137255,86,0,89.6,0.6911892,-11.312943,6.1837335,16.849632,29.706291,23.443989,0,45.035545,-92.89068,89.57541
2157.004,118.487206,6.201321,1909.75,53.437923,4.3137255,86,0,89.6,0.6895793,-11.312943,6.1837335,17.00624,29.713633,23.448614,0,45.035545,-92.89037,89.690544
2158.017,118.2621,6.201321,1900.75,52.81655,4.3137255,86,0,89.6,0.68224525,-11.312943,6.123463,16.920227,29.729856,23.458916,0,45.03555,-92.890076,89.70264
2159.010,117.798325,5.90602,1884.75,51.57381,4.3137255,86,0,89.6,0.64456135,-11.457981,6.0029225,16.727962,29.744692,23.468246,0,45.035553,-92.88978,89.18441
2160.026,117.55939,6.201321,1864,50.95244,4.3137255,86,0,89.6,0.670797,-11.312943,5.942652,16.744358,29.76113,23.47867,0,45.035553,-92.889496,89.48072
2161.014,118.54864,5.90602,1826.75,49.088326,3.9215686,86,0,89.6,0.6263327,-11.457981,5.677463,16.323349,29.77649,23.488354,0,45.035553,-92.88921,89.57698
2162.017,118.060684,5.90602,1791.75,46.60284,3.9215686,86,0,89.6,0.6158555,-11.457981,5.4122734,15.864865,29.7909,23.497423,0,45.035553,-92.88894,89.57698
2163.004,117.798325,5.90602,1785.25,45.360096,3.9215686,86,0,89.6,0.61048913,-11.457981,5.279679,15.532542,29.796806,23.501152,0,45.035553,-92.88869,89.72941
2164.026,109.72995,5.610719,1774,42.253242,3.9215686,86,0,89.6,0.57624227,-11.603019,5.279679,15.631043,29.810097,23.509441,0,45.035553,-92.88846,89.72149
2165.001,100.04789,5.610719,1741,38.525013,3.9215686,86,0,89.6,0.5730863,-11.748056,5.279679,15.927323,29.821701,23.516365,0,45.035553,-92.888245,89.45617
2166.014,97.72898,5.610719,1688.75,34.796787,3.9215686,86,0,89.6,0.5572257,-11.603019,4.8818946,15.182983,29.834366,23.524057,0,45.035553,-92.88804,89.45617
2167.015,96.94127,5.315418,1656,34.175415,3.9215686,86,0,89.6,0.5178553,-11.748056,4.8336787,15.33033,29.838974,23.526777,0,45.035553,-92.887856,89.765045
2168.029,95.86779,5.020117,1586,31.68993,3.5294118,86,0,89.6,0.46852294,-12.038133,4.532327,15.009013,29.84863,23.532526,0,45.035553,-92.88768,89.765045
2169.005,34.407623,9.744933,1604.75,29.825817,12.941176,86,8.627451,89.6,0.8829221,-9.717528,11.885304,38.898872,29.858345,23.536701,0,45.035553,-92.887505,89.50342
2170.005,27.1217,15.355652,1742,30.44719,9.803922,86,10.196078,89.6,1.534562,-6.9618115,15.392279,46.407574,29.867193,23.535145,0,45.035553,-92.88732,89.50342
2171.011,34.78426,11.221438,1761.5,31.06856,5.098039,86,0,89.6,1.1065211,-8.99234,12.246472,36.51425,29.877165,23.531116,0,45.035553,-92.887146,89.3861
2172.004,62.227276,7.382525,1670,31.06856,3.9215686,86,0,89.6,0.75022787,-10.8778305,6.845623,21.529333,29.881893,23.53342,0,45.035557,-92.88697,89.3861
2173.001,92.44119,5.315418,1534.75,29.825817,3.5294118,86,0,89.6,0.48473707,-11.893094,4.4238405,15.138955,29.89142,23.538942,0,45.035557,-92.8868,89.343605
2174.006,88.8654,5.315418,1507.75,26.718962,3.5294118,86,0,89.6,0.45545197,-11.893094,4.122489,14.360324,29.900127,23.543978,0,45.035557,-92.88665,89.570724
2175.003,66.160706,5.610719,1494.5,25.47622,3.9215686,86,0,89.6,0.48739043,-11.748056,5.279679,18.554346,29.908268,23.548332,0,45.03556,-92.886505,89.49918
2176.021,67.96057,6.201321,1472.75,24.854847,3.9215686,86,0,89.6,0.53055567,-11.457981,5.0144897,17.882645,29.915619,23.552134,0,45.03556,-92.88637,89.49918
2177.020,66.26156,5.90602,1461.75,24.233477,3.9215686,86,2.745098,89.6,0.50179875,-11.603019,5.0144897,18.017216,29.91902,23.55388,0,45.03556,-92.88623,89.35107
2178.015,53.04509,6.496622,1458.75,22.990734,4.3137255,86,0,89.6,0.55544543,-11.312943,5.942652,21.396046,29.926382,23.556824,0,45.03556,-92.8861,89.48332
2179.004,57.766487,6.496622,1364,21.126621,3.9215686,86,0,89.6,0.52855396,-11.312943,5.0144897,19.308407,29.932829,23.559883,0,45.03556,-92.88598,89.48332
2180.032,48.151142,6.791923,1275.75,17.398394,3.9215686,86,0,89.6,0.5139838,-11.167906,4.9542193,20.395939,29.938484,23.562222,0,45.03556,-92.88589,89.48332
2181.011,38.393528,7.087224,1165.25,13.670166,3.9215686,86,0,89.6,0.50024843,-11.022868,4.8818946,22.004087,29.942528,23.56354,0,45.035564,-92.88581,89.49918
2182.014,32.67399,8.563729,1019.25,11.806052,3.9215686,86,0,89.6,0.4199402,-10.297679,4.9542193,25.528692,29.946156,23.564234,0,45.035564,-92.88574,89.49918
2183.005,30.582258,7.973127,1045.25,11.184682,3.9215686,86,0,89.6,0.46882957,-10.587755,5.0144897,25.196524,29.947874,23.564459,0,45.035564,-92.88568,89.49918
2184.045,21.286936,7.677826,1040,8.699197,3.137255,86,0,89.6,0.4328621,-10.732793,5.6032324,28.296934,29.952274,23.564709,0,45.035564,-92.88563,89.68614
2185.023,28.064299,6.791923,1110.5,8.077826,5.098039,86,6.6666665,89.6,0.40750384,-11.167906,3.9465075,18.66502,29.953466,23.564856,0,45.035564,-92.88558,89.68614
2186.025,4.4091396,23.62408,2068,8.699197,13.333333,86,7.45098,89.6,1.9877738,-2.9007547,27.051912,68.70392,29.95616,23.557571,0,45.035564,-92.88553,89.68614
2187.004,3.86363,26.28179,2389.5,12.4274235,14.90196,86,9.019608,89.6,3.427402,-1.5954151,44.101994,96.93604,29.959553,23.545164,0,45.035564,-92.88545,89.68614
2188.002,7.170199,23.62408,1928.75,16.155651,10.980392,86,6.27451,89.6,3.1107943,-2.9007547,30.893414,84.1248,29.964724,23.5335,0,45.03557,-92.88535,89.6995
2189.018,6.4121184,30.120703,1765.75,18.641136,24.705883,86,9.803922,89.6,3.0309546,0.29007548,39.86057,118.562775,29.969666,23.524584,0,45.03557,-92.88524,89.6995
2190.014,6.9582667,32.18781,1932,19.883879,67.45098,86,12.54902,89.6,3.2788854,1.3053397,39.18074,106.51226,29.97237,23.519943,0,45.035564,-92.88512,90
2191.009,7.996216,27.758293,2003.5,22.990734,15.294118,86,7.8431373,89.6,3.4085686,-0.87022644,39.42221,103.34411,29.97916,23.50858,0,45.035564,-92.88498,90
2192.016,8.970982,29.825401,1867.75,25.47622,20.784313,86,12.156863,89.6,3.2227726,0.14503774,38.937466,109.49216,29.986162,23.499666,0,45.035564,-92.88483,89.40499
2193.024,7.0740523,37.798527,2046.75,27.961704,29.411764,86,11.764706,91.4,4.2434916,4.0610566,54.1961,139.07123,29.994116,23.484724,0,45.035564,-92.88467,90
2194.008,8.146475,34.254917,1926.75,30.44719,15.686275,86,8.235294,91.4,4.0773726,2.3206038,51.24484,139.68791,30.003023,23.469402,0,45.035564,-92.88449,90
2195.015,12.116348,30.711304,1784,32.311302,18.82353,86,9.803922,91.4,3.2299109,0.58015096,36.56414,107.64517,30.012417,23.46118,0,45.035564,-92.8843,90
2196.003,10.253782,34.550217,1851.5,33.554043,58.039215,86,12.54902,91.4,3.6461074,2.4656415,44.86766,127.2752,30.022026,23.452093,0,45.03557,-92.88411,90
2197.015,10.559708,34.845516,2021.25,34.796787,16.862745,86,9.019608,91.4,3.975292,2.6106794,45.181423,117.40158,30.03245,23.440302,0,45.035564,-92.8839,90
2198.010,9.347628,37.207928,1922.5,35.41816,26.27451,86,10.980392,91.4,4.3387146,3.770981,51.951393,141.92697,30.037777,23.433949,0,45.035564,-92.8837,90
2199.018,9.54473,38.09383,1969.75,37.282272,22.745098,86,10.196078,93.2,4.3260913,4.2060943,53.556396,142.802,30.04964,23.420609,0,45.03557,-92.88348,90
2200.005,8.602665,40.160934,2005.5,38.525013,25.882353,86,11.764706,93.2,4.6158667,5.221359,61.401993,160.8029,30.060383,23.40689,0,45.03557,-92.883255,90
2201.019,6.798535,48.724667,2286.5,40.389126,46.27451,86,14.509804,93.2,5.787061,9.427453,81.45576,187.10468,30.0732,23.385473,0,45.035572,-92.88302,90
2202.009,11.333277,33.07371,2018.5,42.87461,16.078432,86,8.627451,93.2,4.430957,1.7404529,51.870136,134.96547,30.085897,23.366104,0,45.035576,-92.882774,90
2203.006,11.191042,37.503227,1932.75,44.117355,26.666666,86,11.372549,93.2,4.061052,3.916019,54.051975,146.88246,30.099354,23.356497,0,45.035576,-92.88252,90
2204.021,10.661735,40.751537,2003.5,44.738728,68.62745,86,15.294118,93.2,4.543864,5.511434,57.534508,150.82492,30.105719,23.350399,0,45.03558,-92.88226,90
2205.009,7.239446,51.972977,2414.75,45.98147,29.019608,86,11.764706,93.2,6.6098757,11.022868,87.086365,189.41399,30.119194,23.328428,0,45.03558,-92.881996,90
2206.016,10.231022,39.275032,2037.5,47.84558,17.254902,86,9.411765,93.2,5.1705627,4.7862453,64.120285,165.28442,30.133821,23.309864,0,45.03558,-92.881714,90
2207.012,13.160302,36.32202,1947.5,49.088326,25.882353,86,10.980392,93.2,4.115972,3.335868,51.14286,137.92456,30.148966,23.300735,0,45.03558,-92.88143,90
2208.008,11.232965,41.04684,2052,49.709694,26.27451,86,10.980392,93.2,4.7277517,5.6564717,60.676334,155.30164,30.164057,23.288403,0,45.03558,-92.88115,90
2209.003,10.21228,43.704548,2042.75,50.331066,25.882353,86,10.588235,93.2,5.1737995,6.9618115,67.575,173.74203,30.172224,23.28075,0,45.035583,-92.88086,90
2210.020,15.315182,35.731422,1922.25,51.57381,17.647058,86,9.411765,93.2,4.1825194,3.0457926,46.172108,126.15484,30.189598,23.270464,0,45.035583,-92.88056,90
2211.010,36.738136,23.033478,1955.75,51.57381,7.45098,86,0,93.2,2.6038167,-3.1908302,19.247961,51.689873,30.204016,23.26894,0,45.035583,-92.88027,90
2212.013,104.267746,7.382525,1868.5,50.95244,4.3137255,86,0,93.2,0.80804414,-10.732793,6.700198,18.833395,30.219013,23.277489,0,45.035583,-92.879974,89.31214
2213.028,115.84317,5.90602,1834,49.088326,3.9215686,86,0,93.2,0.63118804,-11.457981,5.8100576,16.638538,30.234648,23.287031,0,45.035583,-92.8797,89.71875
2214.008,119.84699,5.90602,1815,48.466953,3.9215686,86,2.3529413,93.2,0.62488467,-11.457981,5.544868,16.04533,30.242006,23.291502,0,45.035587,-92.879425,90
2215.009,108.95748,5.610719,1800.75,47.22421,4.7058825,86,3.5294118,93.2,0.5841726,-11.603019,5.942652,17.33249,30.25859,23.301746,0,45.035587,-92.879166,90
2216.033,25.760801,19.785168,1834,45.98147,12.156863,86,0,93.2,2.0554113,-4.6412077,24.473501,70.08593,30.272476,23.306728,0,45.03559,-92.87891,89.640915
2217.025,14.539489,26.57709,1875.75,45.360096,68.62745,86,14.117647,93.2,2.787449,-1.3053397,42.775734,119.772354,30.287437,23.30587,0,45.03559,-92.87864,89.640915
2218.034,15.617341,30.416002,2086.75,45.360096,34.117645,86,11.372549,93.2,3.2914155,0.58015096,39.82351,100.23126,30.294302,23.303236,0,45.03559,-92.87838,89.55741
2219.054,19.477032,25.395885,1921.75,45.98147,12.156863,86,6.27451,93.2,3.1078556,-1.8854905,32.369255,88.464676,30.308805,23.300486,0,45.03559,-92.87811,89.55741
2220.047,13.231952,34.550217,1996.5,45.98147,68.62745,86,13.333333,93.2,3.8100502,2.6106794,47.646564,125.34192,30.322481,23.293045,0,45.03559,-92.877846,89.55741
2221.059,9.783987,40.751537,2093.5,47.22421,68.62745,86,15.686275,91.4,5.026991,5.6564717,66.1792,166.02849,30.338488,23.277618,0,45.035595,-92.87758,89.55741
2222.060,7.481043,51.087074,2372.5,47.84558,25.490196,86,9.411765,91.4,6.679937,10.732793,87.69046,194.12444,30.351784,23.257685,0,45.035595,-92.877304,89.79042
2223.004,17.362345,29.5301,2222,48.466953,13.333333,86,7.8431373,91.4,4.041818,0.14503774,38.27454,90.46904,30.359493,23.255693,0,45.035595,-92.87702,89.88891
2224.010,13.161106,35.43612,1955.75,49.088326,68.62745,86,14.117647,91.4,3.9358532,3.0457926,51.139736,137.33437,30.374237,23.248333,0,45.035595,-92.87673,89.97157
2225.010,10.708093,34.254917,2094.25,49.709694,11.372549,86,6.27451,91.4,4.1816163,2.4656415,63.65047,159.6273,30.387838,23.23592,0,45.035595,-92.87644,89.76211
2226.001,20.266472,30.711304,1936.75,50.331066,18.82353,86,8.627451,91.4,3.418603,0.7251887,34.05106,92.34027,30.404697,23.235952,0,45.035595,-92.87615,89.640915
2227.012,21.047207,25.986488,1903,50.331066,15.294118,86,8.627451,91.4,2.8735495,-1.5954151,32.787952,90.491875,30.420517,23.237358,0,45.0356,-92.87586,89.48565
2228.016,18.395044,31.597206,1965,50.95244,68.62745,86,15.686275,91.4,3.4689105,1.1603019,37.978413,101.50988,30.429117,23.235603,0,45.0356,-92.87557,89.45599
2229.009,9.548222,42.523342,2405,50.95244,35.686275,86,13.725491,91.4,5.5601788,6.526698,73.166985,159.78432,30.444464,23.22358,0,45.0356,-92.87528,89.72682
2230.006,8.500901,47.83876,2154,52.81655,23.529411,86,10.588235,91.4,6.5567145,9.137378,85.18787,207.71416,30.461914,23.199554,0,45.035603,-92.87498,90
2231.016,16.083534,35.43612,2002.25,53.437923,68.23529,86,14.117647,91.4,4.258347,3.0457926,45.55549,119.49686,30.476738,23.190325,0,45.035603,-92.87467,89.71875
2232.019,11.397654,41.932743,2153,53.437923,65.09804,86,14.117647,91.4,4.8436995,6.236623,64.28457,156.81831,30.484608,23.18424,0,45.035603,-92.87436,89.679245
2233.013,15.827279,36.912624,2137.25,54.680664,12.54902,86,7.0588236,91.4,4.97348,3.770981,47.36965,116.40695,30.502962,23.170141,0,45.035603,-92.87405,90
2234.011,11.384879,43.704548,2340,54.680664,68.62745,86,22.352942,91.4,5.1460648,7.106849,65.85337,147.80742,30.518867,23.159075,0,45.035606,-92.87373,89.56082
2235.011,7.0169883,48.429363,2705.25,56.544777,23.137255,86,11.764706,91.4,7.5848017,9.427453,110.487816,214.5068,30.535463,23.131218,0,45.035606,-92.873405,90
2236.012,10.340414,45.771656,2199,57.78752,47.843136,86,12.941176,91.4,6.340735,8.122113,76.6247,183.01118,30.55152,23.115038,0,45.035606,-92.87306,89.600746
2237.017,10.271712,47.24816,2167.5,59.030262,23.921568,86,10.588235,91.4,6.1248236,8.847302,78.79606,190.93233,30.568714,23.097597,0,45.035606,-92.87273,89.63617
2238.007,12.195787,46.066956,2192.25,59.651634,61.568626,86,14.90196,91.4,5.670726,8.267151,67.06333,160.66791,30.587933,23.087177,0,45.035606,-92.87238,89.54325
2239.017,9.626442,46.65756,2421.5,60.89438,27.843138,86,11.764706,91.4,6.319453,8.557226,86.73293,188.11942,30.607237,23.066261,0,45.035606,-92.87203,90
2240.018,9.978291,47.54346,2276.75,61.515747,37.64706,86,12.156863,91.4,6.6417246,8.99234,84.528435,194.99413,30.615265,23.05783,0,45.03561,-92.87168,89.578545
2241.021,35.575893,18.899263,2137.25,62.13712,16.470589,86,9.803922,91.4,2.472826,-5.0763206,23.947927,58.85003,30.63488,23.050808,0,45.03561,-92.87132,89.68281
2241.997,31.025747,22.738176,2181.5,62.13712,41.568626,86,12.941176,91.4,2.8108182,-3.1908302,27.460062,66.112015,30.65277,23.051355,0,45.035614,-92.870964,90
2243.010,53.644436,14.76505,2258.75,62.75849,10.980392,86,7.45098,91.4,1.9223125,-7.106849,16.040594,37.29807,30.672096,23.0522,0,45.035614,-92.870605,89.682655
2244.020,18.306732,33.07371,2189.75,62.75849,24.313726,86,10.588235,91.4,4.189589,1.8854905,47.003944,112.738914,30.690926,23.050863,0,45.035614,-92.87025,89.63401
2245.015,48.562775,18.013361,2150,64.001236,9.019608,86,6.6666665,91.4,2.2862465,-5.511434,18.069973,44.142113,30.709536,23.052494,0,45.035618,-92.86988,89.81759
2246.007,87.659454,9.449632,2157.5,64.001236,5.490196,86,0,91.4,1.1780813,-9.717528,10.010649,24.369436,30.72768,23.059368,0,45.035618,-92.869514,89.47136
2247.011,66.47213,8.268428,2167.5,63.37986,10.588235,86,7.0588236,91.4,1.0315367,-10.297679,13.073273,31.678112,30.74516,23.068876,0,45.035618,-92.86915,90
2248.008,85.863106,10.335535,2153,64.001236,5.490196,86,6.27451,91.4,1.3062654,-9.282415,10.220082,24.931273,30.764416,23.07498,0,45.035618,-92.86878,89.68955
2249.017,36.30564,18.603964,2178,64.001236,11.764706,86,6.27451,91.4,2.3107615,-5.221359,24.170568,58.285843,30.772945,23.077106,0,45.03562,-92.868416,89.80106
2250.012,49.280155,15.060351,2170,64.622604,6.27451,86,5.882353,91.4,1.9114519,-6.9618115,17.979809,43.517044,30.79378,23.081596,0,45.03562,-92.86805,89.61423
2251.019,94.676476,8.268428,2179,64.622604,5.098039,86,0.39215687,91.4,1.0425079,-10.297679,9.358689,22.557547,30.81354,23.089985,0,45.03562,-92.867676,89.51616
2252.003,125.95046,10.630836,2179,64.001236,9.803922,86,8.235294,91.4,1.3435872,-9.137378,6.9672475,16.793379,30.832174,23.101341,0,45.035625,-92.86731,89.3861
2253.005,84.15339,9.744933,2139.25,64.622604,5.490196,86,1.1764706,91.4,1.2258592,-9.572491,10.528961,25.84985,30.849623,23.106932,0,45.035625,-92.86694,89.68314
2254.008,42.374485,18.308662,2205.25,64.001236,15.294118,86,12.941176,91.4,2.2703857,-5.3663964,20.708878,49.321106,30.870647,23.117311,0,45.03563,-92.86658,89.75859
2255.004,21.500109,30.120703,2261,64.001236,26.666666,86,11.372549,91.4,3.8320267,0.43511322,40.815052,94.80994,30.879837,23.116638,0,45.03563,-92.8662,89.32298
2256.014,37.484814,16.536856,2199,65.24397,9.803922,86,6.27451,91.4,2.1961594,-6.236623,23.864794,56.99891,30.900852,23.115814,0,45.035633,-92.86583,89.49594
2256.999,58.181606,13.583846,2205.75,65.24397,10.980392,86,7.0588236,91.4,1.7273853,-7.6870003,15.375433,36.610455,30.92003,23.12238,0,45.035633,-92.86545,89.39263
2258.014,38.460133,20.080467,2220.5,65.24397,14.117647,86,7.8431373,91.4,2.552078,-4.49617,23.259604,55.015568,30.939053,23.12815,0,45.035633,-92.865074,89.618004
2259.014,63.889637,15.060351,2213,65.24397,10.980392,86,0.39215687,89.6,1.9088454,-6.9618115,14.0017605,33.230377,30.958387,23.136213,0,45.035637,-92.864716,89.752716
2260.010,28.74858,22.147575,2188.75,65.86535,7.45098,86,6.6666665,89.6,2.8416238,-3.4809058,31.413275,75.379135,30.979403,23.140358,0,45.03564,-92.864334,90
2261.023,37.722782,18.899263,2201,65.86535,7.8431373,86,6.27451,89.6,2.4049542,-5.0763206,23.940098,57.12681,30.998243,23.14518,0,45.03564,-92.86395,90
2262.015,37.644417,23.32878,2246.25,65.86535,16.078432,86,5.490196,89.6,2.9622223,-2.9007547,23.989933,56.09253,31.007072,23.147566,0,45.03564,-92.86358,90
2263.026,37.72664,16.241554,2190,65.24397,10.588235,86,6.27451,89.6,2.0402875,-6.3816605,23.711824,56.866295,31.026455,23.154682,0,45.03564,-92.8632,90.24204
2264.022,39.45645,20.375769,2235,65.24397,16.078432,86,9.411765,89.6,2.5763843,-4.351132,22.672272,53.27845,31.044878,23.161272,0,45.03564,-92.86282,89.60055
2265.026,40.49367,22.442877,2181,65.24397,7.0588236,86,0,89.6,2.8416407,-3.335868,22.091536,53.199104,31.065475,23.165802,0,45.03564,-92.86246,90
2266.028,31.431974,21.556973,2194.25,65.24397,7.8431373,86,6.6666665,89.6,2.72574,-3.770981,28.460426,68.12231,31.085371,23.17299,0,45.03564,-92.86208,90
2267.025,32.501648,22.147575,2203.5,65.24397,14.117647,86,7.45098,89.6,2.803612,-3.4809058,27.523754,65.60375,31.096207,23.175203,0,45.03564,-92.86171,89.61423
2268.017,104.83168,8.563729,2190.75,64.622604,9.411765,86,7.0588236,89.6,1.0708475,-10.152641,8.452099,20.263096,31.120014,23.187355,0,45.03564,-92.861336,90
2269.013,15.975004,33.07371,2279.75,64.622604,27.843138,86,9.803922,89.6,4.2721124,1.8854905,55.46463,127.78002,31.140547,23.1849,0,45.035637,-92.86097,89.570724
2269.996,33.90731,22.442877,2236.75,65.24397,7.45098,86,2.3529413,89.6,2.951694,-3.335868,26.382729,61.94929,31.150826,23.1879,0,45.03564,-92.86059,89.63165
