Time (sec),Instant fuel economy (MPG),Intake manifold absolute pressure (inHg),Engine RPM (RPM),Vehicle speed (MPH),Relative throttle position (%),Ambient air temperature (°F),Fuel type,Relative accelerator pedal position (%),Mass air flow rate (lb/min),Boost (psi),Engine Power (hp),Trip Distance (miles),Trip Fuel Economy (MPG),Hard Brake Count,Latitude (deg),Longitude (deg),Bearing (deg)
146.015,95.22373,10.335535,2176.0,72.079056,13.725491,69.8,1,0.0,1.3120788,-9.427453,10.378547,1.8987606,19.341578,0,45.03733,-93.02372,268.8841
147.013,95.22373,10.335535,2176.0,72.079056,13.725491,69.8,1,0.0,1.3120788,-9.427453,10.378547,1.8987606,19.341578,0,45.037323,-93.02413,269.20706
148.0,35.46285,20.080467,2178.5,71.45769,5.882353,69.8,1,0.0,2.524275,-4.6412077,27.627909,1.9952747,19.774021,0,45.03732,-93.024536,269.2772
149.016,114.15849,6.791923,2162.5,71.45769,7.8431373,69.8,1,5.490196,0.853603,-11.167906,8.582492,2.008879,19.884192,0,45.037315,-93.02494,269.47845
150.014,24.830217,28.939499,2236.75,70.83632,23.137255,69.8,1,12.54902,3.629578,-0.29007548,39.11543,2.039959,19.985563,0,45.037315,-93.025345,269.82956
151.013,17.67224,22.738176,2218.25,71.45769,7.8431373,69.8,1,7.0588236,2.9341257,-3.335868,55.44087,2.0532603,19.970295,0,45.037315,-93.02576,270.31372
152.016,25.71906,25.100586,2208.25,71.45769,14.509804,69.8,1,3.9215686,3.2121806,-2.175566,38.09487,2.0663464,19.999456,0,45.03732,-93.02617,270.31372
153.03,27.696163,25.986488,2204.25,71.45769,15.686275,69.8,1,10.588235,3.2565894,-1.7404529,35.375454,2.0950673,20.136015,0,45.03732,-93.02658,270.54376
153.999,21.024387,29.825401,2269.75,71.45769,22.352942,69.8,1,12.54902,3.7501512,0.14503774,46.601326,2.1229517,20.228872,0,45.037323,-93.026985,271.1123
155.018,16.693624,35.14082,2298.75,72.079056,25.09804,69.8,1,14.90196,4.6014585,2.755717,59.20128,2.135044,20.202076,0,45.037327,-93.027405,271.05072
156.003,14.024159,29.5301,2310.0,73.3218,9.019608,69.8,1,4.3137255,3.9608965,0.0,71.685104,2.1623168,20.092756,0,45.03734,-93.02782,271.18933
156.997,27.798962,24.509983,2269.75,73.3218,14.117647,69.8,1,3.5294118,3.266334,-2.4656415,36.164062,2.1742795,20.118612,0,45.037342,-93.028244,271.7091
157.996,39.064472,26.57709,2336.5,73.3218,22.352942,69.8,1,13.333333,3.4800947,-1.4503773,25.73498,2.1885145,20.172998,0,45.03735,-93.02866,271.87766
159.016,44.32033,21.852274,2301.5,73.94317,16.470589,69.8,1,10.980392,2.9635258,-3.770981,22.875349,2.2206044,20.215656,0,45.037365,-93.02908,271.72125
160.008,22.730919,25.691187,2280.75,73.94317,9.019608,69.8,1,0.39215687,3.4111495,-1.8854905,44.60194,2.2335117,20.222065,0,45.037373,-93.02951,271.67285
161.013,18.747461,30.711304,2370.25,73.94317,17.254902,69.8,1,1.1764706,4.0289726,0.58015096,54.078953,2.2620947,20.288996,0,45.03738,-93.02994,271.65475
162.017,65.92447,10.926137,2275.75,74.564545,5.882353,69.8,1,2.3529413,1.4940544,-9.137378,15.508091,2.276244,20.382124,0,45.03739,-93.030365,271.77457
163.008,118.23016,5.90602,2238.25,73.94317,5.098039,69.8,1,0.0,0.77539873,-11.603019,8.575164,2.2899182,20.48404,0,45.0374,-93.030785,271.5946
164.005,34.736034,23.32878,2237.75,73.3218,9.803922,69.8,1,6.6666665,3.0248046,-3.0457926,28.941801,2.3213778,20.646416,0,45.037407,-93.031204,271.78366
165.0,25.544016,27.167692,2300.5,73.3218,23.921568,69.8,1,12.156863,3.5072758,-1.1603019,39.35651,2.335945,20.660633,0,45.037415,-93.031624,271.7841
166.004,27.552433,21.852274,2281.25,73.3218,9.019608,69.8,1,4.3137255,2.9001768,-3.770981,36.487644,2.3516068,20.70883,0,45.037426,-93.03204,271.97806
167.014,40.20806,22.442877,2274.0,73.3218,15.686275,69.8,1,10.196078,2.9646416,-3.4809058,25.00303,2.3807092,20.817747,0,45.037434,-93.03246,271.52924
167.996,23.504854,28.644197,2298.0,73.3218,16.470589,69.8,1,5.098039,3.7577918,-0.43511322,42.770885,2.3939295,20.83103,0,45.03744,-93.03289,272.5939
168.995,28.770306,24.509983,2258.75,73.3218,14.90196,69.8,1,10.196078,3.1662936,-2.4656415,34.94309,2.4215841,20.928843,0,45.037453,-93.0333,271.6872
169.994,42.646664,12.402642,2214.5,73.3218,11.372549,69.8,1,7.0588236,1.6161735,-8.412189,23.573317,2.4377065,21.007109,0,45.03746,-93.03372,271.81534
170.991,35.67393,24.509983,2246.25,73.3218,14.117647,69.8,1,9.411765,3.1312973,-2.4656415,28.180897,2.4544191,21.068401,0,45.037468,-93.03414,271.71872
171.993,16.433344,34.845516,2330.25,73.3218,14.90196,69.8,1,3.5294118,4.6622987,2.6106794,61.175827,2.4813383,21.038261,0,45.037476,-93.03457,271.71872
173.0,36.7671,15.060351,2264.25,73.94317,15.686275,69.8,1,11.764706,2.0246186,-7.106849,27.574736,2.5002706,21.100237,0,45.037483,-93.03499,271.4715
174.016,17.276907,33.959614,2332.5,74.564545,20.392157,69.8,1,11.372549,4.5511127,2.175566,59.175102,2.5275981,21.09203,0,45.037495,-93.035416,271.6388
175.019,63.561718,15.060351,2292.5,74.564545,14.117647,69.8,1,9.803922,2.0265734,-7.106849,16.084568,2.5400095,21.15881,0,45.037506,-93.03584,271.84137
176.001,24.668562,26.87239,2347.75,74.564545,20.392157,69.8,1,11.764706,3.5203128,-1.3053397,41.443954,2.5697572,21.228172,0,45.037514,-93.03627,271.77005
177.014,35.127804,15.650953,2283.75,74.564545,12.941176,69.8,1,9.411765,2.1198163,-6.816774,29.104088,2.5846648,21.283607,0,45.037514,-93.036705,271.84146
178.018,27.844646,28.644197,2311.75,74.564545,17.647058,69.8,1,10.588235,3.7739038,-0.43511322,36.71667,2.599328,21.304296,0,45.037525,-93.037125,271.1896
179.015,20.605497,31.892508,2361.25,73.94317,22.745098,69.8,1,13.725491,4.172434,1.1603019,49.202553,2.6340919,21.407743,0,45.037537,-93.037544,271.87766
180.006,16.018257,36.026722,2338.25,73.94317,12.54902,69.8,1,0.39215687,4.9076357,3.1908302,63.292973,2.6460466,21.370369,0,45.037548,-93.037964,272.10422
181.006,53.980206,11.221438,2247.0,73.94317,5.490196,69.8,1,3.5294118,1.5137184,-8.99234,18.781755,2.6607976,21.442144,0,45.037556,-93.03838,271.8735
181.995,29.860954,20.080467,2216.75,72.079056,10.980392,69.8,1,1.5686275,2.5575807,-4.6412077,33.096195,2.6883867,21.552408,0,45.037563,-93.038795,271.56277
183.015,77.85204,17.127459,2198.5,72.079056,14.509804,69.8,1,9.803922,2.1903586,-6.091585,12.6943865,2.701845,21.630207,0,45.03757,-93.0392,271.66592
183.996,54.223377,16.832157,2172.0,71.45769,13.725491,69.8,1,9.803922,2.1788125,-6.236623,18.069038,2.7335413,21.716238,0,45.03758,-93.039604,271.2686
184.996,25.754957,30.711304,2233.5,70.83632,28.62745,69.8,1,13.725491,3.8482537,0.58015096,37.710976,2.7451632,21.72834,0,45.037586,-93.04001,271.7838
185.998,16.433622,35.43612,2262.25,70.83632,25.490196,69.8,1,14.509804,4.566019,2.9007547,59.101063,2.7595844,21.702173,0,45.037598,-93.04041,271.72964
187.005,18.660414,32.77841,2243.75,70.83632,22.745098,69.8,1,12.54902,4.2339683,1.5954151,52.048397,2.7888825,21.622124,0,45.037605,-93.04082,271.71735
188.003,42.219692,18.013361,2170.0,70.83632,5.882353,69.8,1,0.0,2.3317115,-5.6564717,23.004541,2.800622,21.666033,0,45.037613,-93.04122,271.71735
189.009,136.90022,6.201321,2120.5,69.593575,4.7058825,69.8,1,0.0,0.7763357,-11.457981,7.032311,2.8260508,21.757883,0,45.037624,-93.04161,271.74304
190.026,19.366499,24.509983,2165.0,68.972206,8.235294,69.8,1,0.0,3.099129,-2.4656415,48.831,2.844112,21.783403,0,45.037632,-93.04201,271.95868
190.996,95.2873,7.677826,2091.0,68.972206,4.7058825,69.8,1,0.0,0.95896286,-10.732793,9.924571,2.85701,21.857622,0,45.03764,-93.0424,271.5712
192.046,136.96478,5.90602,1986.0,65.86535,4.3137255,69.8,1,0.0,0.69549936,-11.603019,6.5935717,2.8832707,22.027939,0,45.037647,-93.04277,271.47617
193.12,144.69716,5.90602,1923.75,64.622604,4.3137255,69.8,1,0.0,0.6766744,-11.603019,6.123463,2.897522,22.119705,0,45.03765,-93.04313,271.00467
194.003,139.15358,15.946254,1889.25,62.75849,4.3137255,69.8,1,0.0,1.7531949,-6.671736,6.1837335,2.919615,22.261518,0,45.03766,-93.04349,271.40982
195.005,136.44594,12.402642,1924.0,62.13712,7.8431373,69.8,1,0.0,1.3517901,-8.412189,6.244004,2.9307263,22.332315,0,45.037663,-93.04384,271.16656
196.008,143.6801,6.201321,1853.25,61.515747,4.3137255,69.8,1,0.0,0.66757715,-11.457981,5.870328,2.9559038,22.486744,0,45.037666,-93.04419,270.9931
196.993,143.70418,5.90602,1842.75,60.89438,4.3137255,69.8,1,0.0,0.63144356,-11.603019,5.8100576,2.966251,22.552204,0,45.03767,-93.04454,270.62756
198.003,144.03073,5.610719,1820.5,60.273006,4.3137255,69.8,1,0.0,0.59444964,-11.748056,5.7377334,2.9895387,22.701265,0,45.037674,-93.04488,270.55975
198.998,144.0591,12.993244,1812.0,59.651634,3.9215686,69.8,1,0.0,1.3646268,-8.122113,5.677463,3.0016491,22.779114,0,45.037678,-93.04523,270.78943
200.007,139.32616,15.946254,1803.0,59.651634,3.9215686,69.8,1,0.0,1.6669496,-6.671736,5.870328,3.0141218,22.85851,0,45.03768,-93.04556,270.83365
200.993,153.2992,5.610719,1794.0,59.030262,3.9215686,69.8,1,0.0,0.5836061,-11.748056,5.279679,3.0250723,22.92917,0,45.03769,-93.0459,270.89203
202.007,107.15848,8.268428,1807.0,58.408894,21.17647,69.8,1,12.941176,0.8515842,-10.442718,7.473518,3.0513947,23.091084,0,45.037693,-93.046234,271.33813
202.994,21.772064,28.348896,1918.5,59.030262,68.62745,69.8,1,16.078432,2.9552886,-0.58015096,37.174725,3.0642104,23.092642,0,45.037697,-93.04657,271.3842
204.007,11.715827,41.34214,2203.5,60.89438,68.62745,69.8,1,19.215687,4.9960957,5.8015094,71.2651,3.0894513,22.95326,0,45.0377,-93.04692,270.98477
205.005,9.079891,49.61057,2253.5,62.13712,29.80392,69.8,1,15.686275,6.306565,9.862566,93.8303,3.1007926,22.830309,0,45.037712,-93.04728,272.02655
206.009,29.241138,28.053595,2071.25,64.622604,12.156863,69.8,1,7.0588236,3.452113,-0.7251887,30.301409,3.1254501,22.720062,0,45.03772,-93.04766,271.83542
206.998,25.888365,23.32878,2024.0,65.86535,9.803922,69.8,1,1.5686275,2.787598,-3.0457926,34.8839,3.1373954,22.729355,0,45.037727,-93.048035,271.887
208.003,21.421728,31.301907,2095.25,65.86535,25.09804,69.8,1,12.941176,3.6288114,0.87022644,42.157528,3.1616697,22.774433,0,45.03774,-93.04841,271.616
209.022,17.27284,34.254917,2102.75,66.48672,17.254902,69.8,1,0.39215687,4.14061,2.3206038,52.776886,3.172961,22.750586,0,45.037746,-93.04879,271.67908
210.005,31.908678,30.416002,2106.25,67.108086,21.960785,69.8,1,11.372549,3.6897368,0.43511322,28.836245,3.187158,22.779408,0,45.037754,-93.04918,271.7374
211.005,35.645473,27.758293,2122.75,67.72946,17.647058,69.8,1,12.156863,3.4013622,-0.87022644,26.052288,3.216936,22.8109,0,45.03776,-93.04957,271.8413
212.015,18.11505,34.550217,2160.5,67.72946,25.882353,69.8,1,13.725491,4.231119,2.4656415,51.263794,3.229799,22.774677,0,45.03777,-93.04996,271.8413
213.019,13.7604265,40.456238,2186.25,68.35083,24.313726,69.8,1,12.941176,5.042494,5.3663964,68.10587,3.2462022,22.699938,0,45.037777,-93.05035,271.76984
213.996,13.192621,40.456238,2209.75,68.972206,23.529411,69.8,1,12.941176,5.102593,5.3663964,71.682915,3.2628841,22.635649,0,45.03779,-93.05075,275.31433
215.0,24.90042,29.825401,2168.75,69.593575,10.196078,69.8,1,9.019608,3.8022008,0.14503774,38.320847,3.2754276,22.636892,0,45.037796,-93.05115,271.82666
216.012,53.54442,21.261671,2117.5,68.972206,14.90196,69.8,1,9.019608,2.6451633,-4.0610566,17.661701,3.3085027,22.718676,0,45.037804,-93.05154,271.63104
217.003,25.356163,30.120703,2170.5,68.972206,23.137255,69.8,1,12.54902,3.679545,0.29007548,37.29608,3.322761,22.730274,0,45.03781,-93.05193,271.00204
218.002,15.814773,34.845516,2171.25,68.35083,25.882353,69.8,1,13.725491,4.363272,2.6106794,59.25889,3.336227,22.688272,0,45.03782,-93.05232,271.37897
219.018,20.035618,24.805285,2133.25,68.972206,10.588235,69.8,1,10.196078,3.0860238,-2.3206038,47.200214,3.3663075,22.601744,0,45.03783,-93.05272,270.8925
220.002,20.729342,31.597206,2160.5,68.35083,11.764706,69.8,1,0.0,3.888625,1.0152642,45.20963,3.3802478,22.5983,0,45.037838,-93.0531,271.78378
220.999,61.47881,17.71806,2080.75,67.72946,10.196078,69.8,1,7.8431373,2.2083914,-5.8015094,15.105143,3.3939743,22.657686,0,45.037846,-93.05349,271.78387
222.004,14.140449,37.798527,2145.0,67.72946,10.588235,69.8,1,0.0,4.69379,4.0610566,65.673035,3.425738,22.58231,0,45.037857,-93.05388,271.78387
223.009,17.361229,32.18781,2158.0,67.72946,25.09804,69.8,1,13.333333,3.9831285,1.3053397,53.489655,3.4389398,22.528465,0,45.037865,-93.05426,271.6788
223.998,15.789574,37.503227,2136.75,67.72946,10.980392,69.8,1,0.0,4.6690197,3.916019,58.813885,3.4534929,22.516245,0,45.037872,-93.05465,271.70892
225.018,16.859896,34.254917,2147.5,67.72946,12.54902,69.8,1,0.0,4.1687713,2.3206038,55.080185,3.481795,22.516504,0,45.037884,-93.05504,271.80896
226.006,34.42129,30.711304,2166.75,67.72946,26.666666,69.8,1,13.725491,3.8048456,0.58015096,26.978828,3.494024,22.544186,0,45.03789,-93.05543,271.76526
227.015,14.975341,37.207928,2174.5,67.72946,25.490196,69.8,1,13.333333,4.6510377,3.770981,62.01169,3.5082915,22.493093,0,45.037895,-93.05582,271.4095
227.998,41.645267,15.650953,2080.0,68.35083,5.882353,69.8,1,5.490196,1.9184666,-6.816774,22.503538,3.5365818,22.519726,0,45.037903,-93.056206,271.6861
229.018,33.89229,24.805285,2107.0,67.72946,21.568628,69.8,1,11.372549,2.9765499,-2.3206038,27.399923,3.5495474,22.54489,0,45.037907,-93.056595,270.0
230.005,49.44446,18.013361,2092.5,67.72946,35.294117,69.8,1,13.333333,2.1896005,-5.6564717,18.7816,3.5628006,22.593681,0,45.037907,-93.056984,270.05554
231.0,42.64278,20.375769,2123.75,67.72946,21.568628,69.8,1,11.764706,2.551993,-4.49617,21.777336,3.5937622,22.598873,0,45.037903,-93.05737,269.2724
231.997,18.018847,34.550217,2163.25,68.35083,26.27451,69.8,1,14.509804,4.2331123,2.4656415,52.01031,3.6085503,22.58171,0,45.037895,-93.05776,268.1831
233.0,14.0490055,40.160934,2194.25,68.35083,26.27451,69.8,1,14.509804,5.0120587,5.221359,66.70692,3.6218412,22.51157,0,45.037876,-93.05816,266.5628
234.0,23.357307,28.939499,2174.0,68.972206,20.0,69.8,1,11.764706,3.6266563,-0.29007548,40.48778,3.652132,22.463697,0,45.03785,-93.058556,265.44147
235.0,17.560951,29.234798,2158.0,68.972206,9.411765,69.8,1,3.5294118,3.6666145,-0.14503774,53.851612,3.6634438,22.442402,0,45.037827,-93.058945,264.04578
236.001,40.357883,16.832157,2112.75,68.972206,14.90196,69.8,1,9.019608,2.095544,-6.236623,23.432486,3.6785185,22.47817,0,45.0378,-93.05933,263.73053
237.008,25.741146,26.57709,2124.75,68.972206,10.588235,69.8,1,0.0,3.314887,-1.4503773,36.73828,3.7108448,22.49998,0,45.037766,-93.05972,263.03485
238.001,39.688904,23.32878,2103.25,68.35083,16.470589,69.8,1,9.411765,2.859601,-3.0457926,23.612793,3.722815,22.530188,0,45.03773,-93.06011,262.45978
239.013,52.008293,17.127459,2124.75,68.35083,22.352942,69.8,1,12.941176,2.0782099,-6.091585,18.019547,3.7346213,22.571383,0,45.037697,-93.0605,262.7496
240.014,17.549995,25.100586,2139.75,68.35083,21.960785,69.8,1,10.588235,3.07389,-2.175566,53.399776,3.763524,22.593428,0,45.037655,-93.06088,259.5317
241.001,53.842636,18.013361,2126.75,67.72946,19.215687,69.8,1,0.0,2.2236345,-5.6564717,17.247412,3.7787774,22.646446,0,45.03762,-93.06127,261.02148
241.994,54.08301,19.194565,2064.75,67.72946,9.019608,69.8,1,0.0,2.355051,-5.0763206,17.170755,3.790465,22.685663,0,45.037594,-93.06165,262.15237
243.005,27.025927,27.758293,2083.0,66.48672,23.921568,69.8,1,12.54902,3.2568364,-0.87022644,33.730824,3.820238,22.728931,0,45.037556,-93.06203,262.67215
244.002,20.30397,31.301907,2129.0,65.86535,52.156864,69.8,1,16.078432,3.7615397,0.87022644,44.47835,3.8311572,22.719812,0,45.03752,-93.0624,262.15222
245.014,12.365771,39.865635,2127.0,66.48672,9.411765,69.8,1,0.0,4.964281,5.0763206,73.72018,3.8563418,22.620264,0,45.03749,-93.06278,264.82278
246.004,33.429638,22.442877,2062.5,66.48672,15.686275,69.8,1,9.803922,2.7539217,-3.4809058,27.269417,3.870352,22.645647,0,45.037468,-93.063156,267.43936
247.007,20.120535,30.711304,2113.25,65.86535,25.490196,69.8,1,5.882353,3.7113855,0.58015096,44.88385,3.8947299,22.63862,0,45.037457,-93.06354,268.33344
248.004,47.701283,15.355652,2043.75,66.48672,5.882353,69.8,1,0.0,1.8720815,-6.9618115,19.110739,3.9056215,22.67101,0,45.037457,-93.06391,271.63086
249.016,18.792845,28.053595,2093.75,65.24397,27.450981,69.8,1,15.294118,3.2235096,-0.7251887,47.601486,3.9292004,22.716795,0,45.03747,-93.064285,273.23523
250.051,18.56503,26.57709,2064.75,65.24397,9.411765,69.8,1,15.294118,3.2102427,-1.4503773,48.18562,3.941394,22.696918,0,45.03749,-93.06466,273.78192
251.107,12.429441,40.160934,2150.0,65.86535,9.019608,69.8,1,0.0,4.9037433,5.221359,72.6571,3.968761,22.604425,0,45.037506,-93.06504,273.68085
252.024,98.87438,10.335535,2042.25,66.48672,5.098039,69.8,1,0.0,1.2819675,-9.427453,9.219848,3.9820254,22.662952,0,45.03752,-93.06542,273.27063
253.019,55.047565,10.926137,1984.75,65.86535,5.490196,69.8,1,0.0,1.2679213,-9.137378,16.405577,4.003826,22.751694,0,45.037537,-93.065796,273.48288
254.001,134.44374,6.201321,1959.75,65.24397,4.3137255,69.8,1,0.0,0.71006095,-11.457981,6.653842,4.0181336,22.818588,0,45.037548,-93.06617,271.94568
255.002,138.16946,5.90602,1946.0,64.622604,5.882353,69.8,1,5.098039,0.66594166,-11.603019,6.4127607,4.0417175,22.931284,0,45.03755,-93.066536,270.0
256.012,54.69524,10.630836,1941.75,64.001236,10.196078,69.8,1,8.627451,1.1934819,-9.282415,16.043955,4.050743,22.958187,0,45.037548,-93.0669,267.40622
257.002,23.964996,24.805285,1983.0,64.001236,16.078432,69.8,1,0.0,2.7976706,-2.3206038,36.617073,4.0767007,23.001127,0,45.037533,-93.06727,266.05307
258.0,50.637108,17.127459,1959.75,64.622604,19.215687,69.8,1,10.980392,1.9593916,-6.091585,17.497992,4.087521,23.034328,0,45.037506,-93.06764,262.89877
258.999,110.86901,10.630836,1984.75,64.622604,10.588235,69.8,1,7.45098,1.2209271,-9.282415,7.9918427,4.1152472,23.133116,0,45.03747,-93.06801,261.84695
259.997,29.25036,27.167692,2034.75,64.622604,30.980392,69.8,1,14.117647,3.1107433,-1.1603019,30.291857,4.1265116,23.146547,0,45.037434,-93.06838,261.77487
261.009,13.720955,41.34214,2243.25,66.48672,68.62745,69.8,1,19.607843,5.106405,5.8015094,66.43902,4.1511908,23.076157,0,45.037395,-93.068756,261.80066
262.0,10.78634,49.315266,2321.0,67.108086,41.960785,69.8,1,15.294118,6.382116,9.717528,85.304794,4.1631184,22.999825,0,45.037357,-93.069145,261.9952
263.001,50.481365,24.805285,2192.25,69.593575,14.509804,69.8,1,10.980392,3.2362823,-2.3206038,18.902128,4.1868515,22.942282,0,45.037315,-93.06954,261.3174
264.011,19.615568,32.18781,2210.5,70.21494,22.745098,69.8,1,1.1764706,4.070869,1.3053397,49.079636,4.2014365,22.928919,0,45.03727,-93.06994,262.1969
265.009,41.964035,17.127459,2166.5,70.83632,10.588235,69.8,1,7.45098,2.1589866,-6.091585,23.14469,4.228575,23.004475,0,45.03723,-93.070335,261.94238
266.008,27.659725,23.033478,2163.0,70.83632,10.980392,69.8,1,0.0,2.8788817,-3.1908302,35.114037,4.2402153,23.010914,0,45.037193,-93.07074,261.79633
267.014,136.24487,5.90602,2116.0,70.21494,4.7058825,69.8,1,0.39215687,0.725057,-11.603019,7.0661364,4.266738,23.126472,0,45.03715,-93.07114,261.96768
268.008,137.87515,5.610719,2111.25,70.21494,4.7058825,69.8,1,0.0,0.6849199,-11.748056,6.982584,4.2786145,23.179739,0,45.03711,-93.07153,262.26053
269.012,45.7575,15.355652,2121.75,69.593575,15.294118,69.8,1,10.196078,1.8703097,-6.9618115,20.853525,4.2912908,23.212616,0,45.037075,-93.07192,262.82474
270.011,45.7575,19.194565,2134.25,69.593575,9.803922,69.8,1,7.8431373,2.3796895,-5.0763206,20.853525,4.322024,23.270477,0,45.037045,-93.07233,263.68088
271.002,32.969795,24.214682,2143.75,69.593575,9.411765,69.8,1,0.39215687,2.9814646,-2.6106794,28.941801,4.3357973,23.293924,0,45.037014,-93.07272,264.19888
272.003,111.18044,11.516739,2108.5,69.593575,10.980392,69.8,1,0.78431374,1.3921018,-8.847302,8.582492,4.3601804,23.392792,0,45.036987,-93.07312,264.57773
273.026,78.84509,13.879147,2100.5,69.593575,11.372549,69.8,1,6.27451,1.6882703,-7.6870003,12.102278,4.3774705,23.458208,0,45.03696,-93.07351,264.6785
274.001,48.763687,17.127459,2078.0,68.972206,5.882353,69.8,1,3.9215686,2.0564718,-6.091585,19.393232,4.40063,23.520004,0,45.036934,-93.073906,253.88242
275.001,109.11833,7.087224,2068.5,68.972206,10.196078,69.8,1,8.235294,0.84962505,-11.022868,8.666606,4.41409,23.576529,0,45.036907,-93.074295,263.8653
276.014,66.345055,15.650953,2090.5,68.972206,13.725491,69.8,1,7.8431373,1.9024398,-6.816774,14.254047,4.441299,23.640167,0,45.036873,-93.07469,263.83212
277.0,35.612617,22.147575,2093.75,68.972206,8.627451,69.8,1,5.490196,2.6710496,-3.6259434,26.554789,4.4522004,23.659903,0,45.03684,-93.07508,262.68994
278.015,21.736826,31.301907,2174.0,68.972206,20.392157,69.8,1,11.372549,3.874404,0.87022644,43.506145,4.4802485,23.675402,0,45.0368,-93.07546,261.75153
278.997,27.062773,21.852274,2127.0,68.972206,10.196078,69.8,1,6.27451,2.740702,-3.770981,34.94415,4.4901595,23.672243,0,45.03676,-93.07586,260.98236
280.002,48.564056,19.785168,2118.5,69.593575,14.90196,69.8,1,8.627451,2.4175267,-4.7862453,19.648384,4.5161343,23.726639,0,45.036713,-93.07625,261.18726
281.019,51.276955,19.194565,2133.0,69.593575,17.254902,69.8,1,9.019608,2.3459153,-5.0763206,18.60885,4.5307283,23.766466,0,45.036667,-93.076645,260.91867
282.012,17.79936,33.07371,2208.25,69.593575,25.09804,69.8,1,12.941176,4.2496924,1.7404529,53.608963,4.55623,23.781055,0,45.036617,-93.077034,260.4649
283.01,39.956047,23.62408,2171.25,70.21494,11.764706,69.8,1,10.588235,3.0096,-2.9007547,24.094599,4.568732,23.806528,0,45.036568,-93.07743,260.97906
284.009,44.416756,19.194565,2178.0,70.21494,11.764706,69.8,1,10.196078,2.404328,-5.0763206,21.674814,4.581479,23.837288,0,45.036526,-93.07783,260.84137
285.001,35.80146,25.986488,2178.5,70.21494,11.372549,69.8,1,0.78431374,3.2329774,-1.7404529,26.89066,4.6097264,23.855572,0,45.03648,-93.07823,260.90005
286.031,41.88121,20.966372,2161.5,70.21494,5.882353,69.8,1,4.3137255,2.6480381,-4.2060943,22.987036,4.6355724,23.910131,0,45.036438,-93.07863,261.01047
287.019,22.197006,28.053595,2203.0,70.21494,17.647058,69.8,1,10.980392,3.498238,-0.7251887,43.371838,4.647374,23.905655,0,45.03639,-93.079025,260.10623
288.009,23.381056,29.825401,2172.25,70.21494,8.235294,69.8,1,5.882353,3.7905865,0.14503774,41.175423,4.660635,23.910198,0,45.03634,-93.07942,259.32175
289.003,18.76552,30.711304,2245.5,70.21494,24.705883,69.8,1,13.333333,3.8553407,0.58015096,51.30286,4.687228,23.892227,0,45.03629,-93.07982,259.84195
290.017,17.669737,23.32878,2205.75,70.83632,7.45098,69.8,1,5.882353,3.0221128,-3.0457926,54.966553,4.701653,23.866451,0,45.036236,-93.080215,259.78946
290.996,16.589378,35.731422,2251.75,70.83632,24.705883,69.8,1,1.1764706,4.659726,3.0457926,58.546173,4.7269773,23.814917,0,45.036182,-93.08062,259.51837
291.996,36.525112,31.006605,2288.0,71.45769,23.137255,69.8,1,12.941176,4.027912,0.7251887,26.8244,4.745497,23.847595,0,45.03613,-93.08102,258.7932
293.019,13.757765,33.664314,2291.75,72.079056,9.803922,69.8,1,0.0,4.4697824,2.0305283,71.83463,4.770775,23.76677,0,45.03607,-93.08143,258.4042
294.019,110.134476,10.040234,2199.0,72.70043,5.490196,69.8,1,6.27451,1.3274455,-9.572491,9.050787,4.782534,23.814035,0,45.036015,-93.08184,258.4456
294.995,27.354563,25.100586,2229.25,72.079056,14.90196,69.8,1,9.411765,3.2154386,-2.175566,36.12867,4.810364,23.822838,0,45.035957,-93.08224,258.90714
296.007,31.442411,22.147575,2207.25,72.079056,8.235294,69.8,1,5.098039,2.8483317,-3.6259434,31.431557,4.82282,23.838402,0,45.035896,-93.08264,258.67432
297.005,101.341324,8.268428,2157.0,72.079056,5.098039,69.8,1,1.9607843,1.0413154,-10.442718,9.752033,4.8512526,23.91968,0,45.03584,-93.083046,258.8413
298.006,110.88454,12.697943,2170.5,71.45769,11.764706,69.8,1,7.0588236,1.5801166,-8.267151,8.8358965,4.8630986,23.965315,0,45.035786,-93.08344,259.0472
299.003,65.02953,15.650953,2156.0,70.83632,13.725491,69.8,1,0.0,1.9378792,-6.816774,14.935438,4.8880506,24.031387,0,45.035725,-93.08384,258.72693
300.004,65.55866,10.630836,2135.25,70.83632,10.588235,69.8,1,7.45098,1.322275,-9.282415,14.814894,4.9044313,24.082262,0,45.03567,-93.084236,258.67993
301.005,65.55866,10.926137,2130.5,70.83632,10.980392,69.8,1,8.627451,1.3670416,-9.137378,14.814894,4.929287,24.138458,0,45.035614,-93.08463,258.72693
302.008,44.68752,14.469749,2147.25,70.83632,5.882353,69.8,1,0.0,1.7784766,-7.3969245,21.734137,4.9416003,24.164366,0,45.035557,-93.08503,258.99503
302.998,46.84297,15.355652,2116.5,70.21494,5.882353,69.8,1,0.0,1.8703097,-6.9618115,20.552174,4.970155,24.254005,0,45.03549,-93.08542,258.56793
304.005,101.91921,7.087224,2103.25,69.593575,4.7058825,69.8,1,0.0,0.8653664,-11.022868,9.362369,4.9831476,24.30291,0,45.035458,-93.085815,260.62622
305.057,140.598,5.610719,2069.75,68.972206,4.7058825,69.8,1,0.0,0.67383367,-11.748056,6.7261662,5.0098066,24.410372,0,45.035435,-93.08621,264.84406
